From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
NP_415097.1,P09169,reviewed,OMPT_ECOLI,Protease 7 (EC 3.4.23.49) (Omptin) (Outer membrane protein 3B) (Protease A) (Protease VII),ompT b0565 JW0554,Escherichia coli (strain K12),317
NP_415098.1,P10805,reviewed,ENVY_ECOLI,Porin thermoregulatory protein EnvY,envY b0566 JW0555,Escherichia coli (strain K12),253
NP_415099.1,P37325,reviewed,YBCH_ECOLI,Uncharacterized protein YbcH,ybcH b0567 JW0556,Escherichia coli (strain K12),296
NP_415100.1,P31600,reviewed,NFRA_ECOLI,Bacteriophage adsorption protein A (Bacteriophage N4 adsorption protein A),nfrA b0568 JW0557,Escherichia coli (strain K12),990
NP_415101.1,P0AFA5,reviewed,NFRB_ECOLI,Bacteriophage adsorption protein B (Bacteriophage N4 adsorption protein B),nfrB b0569 JW0558,Escherichia coli (strain K12),745
NP_415102.1,P77485,reviewed,CUSS_ECOLI,Sensor histidine kinase CusS (EC 2.7.13.3),cusS ybcZ b0570 JW5082,Escherichia coli (strain K12),480
NP_415103.1,P0ACZ8,reviewed,CUSR_ECOLI,Transcriptional regulatory protein CusR,cusR ylcA b0571 JW0560,Escherichia coli (strain K12),227
NP_415104.1,P77211,reviewed,CUSC_ECOLI,Cation efflux system protein CusC,cusC ibeB ylcB b0572 JW0561,Escherichia coli (strain K12),457
NP_415105.1,P77214,reviewed,CUSF_ECOLI,Cation efflux system protein CusF,cusF cusX ylcC b0573 JW0562,Escherichia coli (strain K12),110
NP_415106.1,P77239,reviewed,CUSB_ECOLI,Cation efflux system protein CusB,cusB ylcD b0574 JW0563,Escherichia coli (strain K12),407
NP_415107.1,P38054,reviewed,CUSA_ECOLI,Cation efflux system protein CusA,cusA ybdE b0575 JW0564,Escherichia coli (strain K12),1047
NP_415108.1,P24207,reviewed,PHEP_ECOLI,Phenylalanine-specific permease (Phenylalanine:H(+) symporter PheP),pheP b0576 JW0565,Escherichia coli (strain K12),458
NP_415109.1,P0AAT4,reviewed,YBDG_ECOLI,Miniconductance mechanosensitive channel YbdG,ybdG mscM b0577 JW0566,Escherichia coli (strain K12),415
NP_415110.1,P38489,reviewed,NFSB_ECOLI,Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) (Dihydropteridine reductase) (EC 1.5.1.34) (FMN-dependent nitroreductase),nfsB dprA nfnB nfsI ntr b0578 JW0567,Escherichia coli (strain K12),217
NP_415111.1,P0AAT2,reviewed,YBDF_ECOLI,Uncharacterized protein YbdF,ybdF b0579 JW5083,Escherichia coli (strain K12),122
NP_415112.1,P77506,reviewed,YBDJ_ECOLI,Uncharacterized protein YbdJ,ybdJ b0580 JW0569,Escherichia coli (strain K12),82
NP_415113.1,P77213,reviewed,GCS2_ECOLI,Putative glutamate--cysteine ligase 2 (EC 6.3.2.2) (Gamma-glutamylcysteine synthetase 2) (GCS 2) (Gamma-GCS 2),ybdK b0581 JW0570,Escherichia coli (strain K12),372
NP_415114.1,P0CF91,reviewed,INSL1_ECOLI,Putative transposase InsL for insertion sequence element IS186A,insL1 b0016 JW0015,Escherichia coli (strain K12),370
NP_415114.1,P0CF92,reviewed,INSL2_ECOLI,Putative transposase InsL for insertion sequence element IS186B,insL2 b0582 JW0572,Escherichia coli (strain K12),370
NP_415114.1,P0CF93,reviewed,INSL3_ECOLI,Putative transposase InsL for insertion sequence element IS186C,insL3 b2394 JW5390,Escherichia coli (strain K12),370
NP_415115.2,P19925,reviewed,ENTD_ECOLI,Enterobactin synthase component D (4'-phosphopantetheinyl transferase EntD) (EC 2.7.8.-) (Enterochelin synthase D),entD b0583 JW5085,Escherichia coli (strain K12),206
NP_415116.1,P05825,reviewed,FEPA_ECOLI,Ferrienterobactin receptor (Enterobactin outer-membrane receptor),fepA fep feuB b0584 JW5086,Escherichia coli (strain K12),746
NP_415117.2,P13039,reviewed,FES_ECOLI,Iron(III) enterobactin esterase (EC 3.1.1.108) (Enterochelin esterase) (Ferric enterobactin esterase),fes b0585 JW0576,Escherichia coli (strain K12),400
NP_415118.1,P11454,reviewed,ENTF_ECOLI,Enterobactin synthase component F (EC 6.3.2.14) (Enterochelin synthase F) (Nonribosomal peptide synthetase EntF) [Includes: L-serine--[L-seryl-carrier protein] ligase (EC 6.2.1.72) (Serine-activating enzyme) (Seryl-AMP ligase)],entF b0586 JW0578,Escherichia coli (strain K12),1293
NP_415119.1,P26266,reviewed,FEPE_ECOLI,Ferric enterobactin transport protein FepE,fepE b0587 JW0579,Escherichia coli (strain K12),377
NP_415120.1,P23878,reviewed,FEPC_ECOLI,Ferric enterobactin transport ATP-binding protein FepC (EC 7.2.2.17),fepC b0588 JW0580,Escherichia coli (strain K12),271
NP_415121.1,P23877,reviewed,FEPG_ECOLI,Ferric enterobactin transport system permease protein FepG,fepG b0589 JW0581,Escherichia coli (strain K12),330
NP_415122.1,P23876,reviewed,FEPD_ECOLI,Ferric enterobactin transport system permease protein FepD,fepD b0590 JW0582,Escherichia coli (strain K12),334
NP_415123.1,P24077,reviewed,ENTS_ECOLI,Enterobactin exporter EntS (Protein p43),entS ybdA b0591 JW0583,Escherichia coli (strain K12),416
NP_415124.1,P0AEL6,reviewed,FEPB_ECOLI,Ferric enterobactin-binding periplasmic protein FepB,fepB b0592 JW0584,Escherichia coli (strain K12),318
NP_415125.1,P0AEJ2,reviewed,ENTC_ECOLI,Isochorismate synthase EntC (EC 5.4.4.2) (Isochorismate mutase),entC b0593 JW0585,Escherichia coli (strain K12),391
NP_415126.1,P10378,reviewed,ENTE_ECOLI,"Enterobactin synthase component E (EC 6.3.2.14) (2,3-dihydroxybenzoate-AMP ligase) (DHB-AMP ligase) (2,3-dihydroxybenzoate-AMP synthase) (EC 6.2.1.71) (Dihydroxybenzoic acid-activating enzyme) (Enterochelin synthase E)",entE b0594 JW0586,Escherichia coli (strain K12),536
NP_415127.1,P0ADI4,reviewed,ENTB_ECOLI,"Enterobactin synthase component B (EC 6.3.2.14) (Enterobactin biosynthesis bifunctional protein EntB) (Enterochelin synthase B) [Includes: Isochorismatase (EC 3.3.2.1) (2,3-dihydro-2,3-dihydroxybenzoate synthase) (Isochorismate lyase); Aryl carrier protein (ArCP)]",entB entG b0595 JW0587,Escherichia coli (strain K12),285
NP_415128.1,P15047,reviewed,ENTA_ECOLI,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (DiDHB-DH) (EC 1.3.1.28) (Trans-2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase)",entA b0596 JW0588,Escherichia coli (strain K12),248
NP_415129.1,P0A8Y8,reviewed,ENTH_ECOLI,Proofreading thioesterase EntH (EC 3.1.2.-) (Enterobactin synthase component H) (p15),entH ybdB b0597 JW0589,Escherichia coli (strain K12),137
NP_415130.1,P15078,reviewed,CSTA_ECOLI,Peptide transporter CstA (Carbon starvation protein A),cstA ybdC b0598 JW0590,Escherichia coli (strain K12),701
NP_415132.1,P45579,reviewed,HCXA_ECOLI,Hydroxycarboxylate dehydrogenase A (EC 1.1.1.-) (2-oxobutanoate reductase) (2-oxoglutarate reductase),hcxA ybdH b0599 JW0592,Escherichia coli (strain K12),362
NP_415133.1,P77806,reviewed,YBDL_ECOLI,Methionine aminotransferase (EC 2.6.1.88) (Methionine-oxo-acid transaminase),ybdL b0600 JW0593,Escherichia coli (strain K12),386
NP_415134.1,P77174,reviewed,YBDM_ECOLI,Uncharacterized protein YbdM,ybdM b0601 JW0594,Escherichia coli (strain K12),209
NP_415135.1,P77216,reviewed,YBDN_ECOLI,Uncharacterized protein YbdN,ybdN b0602 JW0595,Escherichia coli (strain K12),406
NP_415136.1,P77746,reviewed,YBDO_ECOLI,Uncharacterized HTH-type transcriptional regulator YbdO,ybdO b0603 JW0596,Escherichia coli (strain K12),300
NP_415137.2,P77202,reviewed,DSBG_ECOLI,Thiol:disulfide interchange protein DsbG,dsbG ybdP b0604 JW0597,Escherichia coli (strain K12),248
NP_415138.1,P0AE08,reviewed,AHPC_ECOLI,Alkyl hydroperoxide reductase C (EC 1.11.1.26) (Alkyl hydroperoxide reductase protein C22) (Peroxiredoxin) (SCRP-23) (Sulfate starvation-induced protein 8) (SSI8) (Thioredoxin peroxidase),ahpC b0605 JW0598,Escherichia coli (strain K12),187
NP_415139.2,P35340,reviewed,AHPF_ECOLI,Alkyl hydroperoxide reductase subunit F (EC 1.8.1.-) (Alkyl hydroperoxide reductase F52A protein),ahpF b0606 JW0599,Escherichia coli (strain K12),521
NP_415140.1,P39177,reviewed,USPG_ECOLI,Universal stress protein UP12 (Universal stress protein G),uspG ybdQ yzzU b0607 JW0600,Escherichia coli (strain K12),142
NP_415141.1,P77316,reviewed,YBDR_ECOLI,Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR (EC 1.-.-.-),ybdR b0608 JW0601,Escherichia coli (strain K12),412
NP_415143.1,P0AFW4,reviewed,RNK_ECOLI,Regulator of nucleoside diphosphate kinase,rnk b0610 JW0602,Escherichia coli (strain K12),136
NP_415144.1,P21338,reviewed,RNI_ECOLI,Ribonuclease I (RNase I) (EC 4.6.1.21) (Enterobacter ribonuclease),rna rnsA b0611 JW0603,Escherichia coli (strain K12),268
NP_415145.1,P0AE74,reviewed,CITT_ECOLI,Citrate/succinate antiporter (Citrate carrier) (Citrate transporter),citT ybdS b0612 JW0604,Escherichia coli (strain K12),487
NP_415146.1,P77231,reviewed,CITG_ECOLI,2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (2-(5''-triphosphoribosyl)-3'-dephospho-CoA synthase) (EC 2.4.2.52),citG ybdT b0613 JW0605,Escherichia coli (strain K12),292
NP_415147.1,P0A6G5,reviewed,CITX_ECOLI,Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase (EC 2.7.7.61) (Apo-ACP nucleodityltransferase) (Holo-ACP synthase) (Holo-citrate lyase synthase),citX ybdU b0614 JW0606,Escherichia coli (strain K12),183
NP_415148.1,P75726,reviewed,CILA_ECOLI,Citrate lyase alpha chain (Citrase alpha chain) (EC 4.1.3.6) (Citrate (pro-3S)-lyase alpha chain) (Citrate CoA-transferase subunit) (EC 2.8.3.10),citF ybdV b0615 JW5087,Escherichia coli (strain K12),510
NP_415149.4,P0A9I1,reviewed,CITE_ECOLI,Citrate lyase subunit beta (Citrase beta chain) (EC 4.1.3.6) (Citrate (pro-3S)-lyase subunit beta) (Citryl-CoA lyase subunit) (EC 4.1.3.34),citE ybdW b0616 JW0608,Escherichia coli (strain K12),302
NP_415150.1,P69330,reviewed,CITD_ECOLI,Citrate lyase acyl carrier protein (Citrate lyase gamma chain),citD ybdX b0617 JW0609,Escherichia coli (strain K12),98
NP_415151.4,P77390,reviewed,CITC_ECOLI,[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22) (Acetate:SH-citrate lyase ligase) (Citrate lyase synthetase),citC ybeO b0618 JW0610,Escherichia coli (strain K12),352
NP_415152.1,P77510,reviewed,DPIB_ECOLI,Sensor histidine kinase DpiB (EC 2.7.13.3) (Sensor histidine kinase CitA),dpiB citA mpdB ybeP b0619 JW0611,Escherichia coli (strain K12),552
NP_415153.1,P0AEF4,reviewed,DPIA_ECOLI,Transcriptional regulatory protein DpiA (Destabilizer of plasmid inheritance),dpiA citB criR mpdA b0620 JW0612,Escherichia coli (strain K12),226
NP_415154.1,P0ABP3,reviewed,DCUC_ECOLI,Anaerobic C4-dicarboxylate transporter DcuC,dcuC b0621 JW0613/JW0616,Escherichia coli (strain K12),461
NP_415155.1,P37001,reviewed,PAGP_ECOLI,Lipid A palmitoyltransferase PagP (EC 2.3.1.251) (Lipid A acylation protein),pagP crcA ybeG b0622 JW0617,Escherichia coli (strain K12),186
NP_415156.1,P0A972,reviewed,CSPE_ECOLI,Cold shock-like protein CspE (CSP-E),cspE gicA msmC b0623 JW0618,Escherichia coli (strain K12),69
NP_415157.1,P37002,reviewed,CRCB_ECOLI,Putative fluoride ion transporter CrcB,crcB ybeI b0624 JW0619,Escherichia coli (strain K12),127
NP_415160.1,P0A843,reviewed,TATE_ECOLI,Sec-independent protein translocase protein TatE,tatE ybeC b0627 JW0622,Escherichia coli (strain K12),67
NP_415161.1,P60716,reviewed,LIPA_ECOLI,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA),lipA lip b0628 JW0623,Escherichia coli (strain K12),321
NP_415162.4,P30979,reviewed,YBEF_ECOLI,Uncharacterized HTH-type transcriptional regulator YbeF,ybeF b0629 JW0624,Escherichia coli (strain K12),317
NP_415163.2,P60720,reviewed,LIPB_ECOLI,Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase),lipB b0630 JW5089,Escherichia coli (strain K12),213
NP_415164.1,P0A8J4,reviewed,YBED_ECOLI,UPF0250 protein YbeD,ybeD b0631 JW0626,Escherichia coli (strain K12),87
NP_415165.1,P0AEB2,reviewed,DACA_ECOLI,D-alanyl-D-alanine carboxypeptidase DacA (DD-carboxypeptidase) (DD-peptidase) (EC 3.4.16.4) (Beta-lactamase) (EC 3.5.2.6) (Penicillin-binding protein 5) (PBP-5),dacA pfv b0632 JW0627,Escherichia coli (strain K12),403
NP_415166.1,P10100,reviewed,RLPA_ECOLI,Endolytic peptidoglycan transglycosylase RlpA (EC 4.2.2.-) (Rare lipoprotein A),rlpA b0633 JW0628,Escherichia coli (strain K12),362
NP_415167.1,P0ABG7,reviewed,RODA_ECOLI,Peptidoglycan glycosyltransferase MrdB (PGT) (EC 2.4.1.129) (Cell elongation protein RodA) (Cell wall polymerase) (Peptidoglycan polymerase) (PG polymerase) (Rod shape-determining protein),mrdB rodA b0634 JW0629,Escherichia coli (strain K12),370
NP_415168.1,P0AD65,reviewed,MRDA_ECOLI,"Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4) (Penicillin-binding protein 2) (PBP-2)",mrdA pbpA b0635 JW0630,Escherichia coli (strain K12),633
NP_415169.1,P0A8I8,reviewed,RLMH_ECOLI,Ribosomal RNA large subunit methyltransferase H (EC 2.1.1.177) (23S rRNA (pseudouridine1915-N3)-methyltransferase) (23S rRNA m3Psi1915 methyltransferase) (rRNA (pseudouridine-N3-)-methyltransferase RlmH),rlmH ybeA b0636 JW0631,Escherichia coli (strain K12),155
NP_415170.4,P0AAT6,reviewed,IOJAP_ECOLI,Ribosomal silencing factor RsfS,rsfS rsfA slm3 ybeB b0637 JW5090,Escherichia coli (strain K12),105
NP_415171.1,P52086,reviewed,COBC_ECOLI,Adenosylcobalamin/alpha-ribazole phosphatase (EC 3.1.3.73) (Adenosylcobalamin phosphatase) (Alpha-ribazole-5'-phosphate phosphatase),cobC phpB b0638 JW0633,Escherichia coli (strain K12),203
NP_415172.1,P0A752,reviewed,NADD_ECOLI,Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase),nadD ybeN b0639 JW0634,Escherichia coli (strain K12),213
NP_415173.1,P28630,reviewed,HOLA_ECOLI,DNA polymerase III subunit delta (EC 2.7.7.7),holA b0640 JW0635,Escherichia coli (strain K12),343
NP_415174.1,P0ADC1,reviewed,LPTE_ECOLI,LPS-assembly lipoprotein LptE (Rare lipoprotein B),lptE rlpB b0641 JW0636,Escherichia coli (strain K12),193
NP_415175.1,P07813,reviewed,SYL_ECOLI,Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS),leuS b0642 JW0637,Escherichia coli (strain K12),860
NP_415176.1,P0AAT9,reviewed,YBEL_ECOLI,Uncharacterized protein YbeL,ybeL b0643 JW0638,Escherichia coli (strain K12),160
NP_415177.4,P77234,reviewed,YBEQ_ECOLI,Sel1-repeat-containing protein YbeQ,ybeQ b0644 JW5091,Escherichia coli (strain K12),325
NP_415178.1,P77627,reviewed,YBER_ECOLI,Uncharacterized protein YbeR,ybeR b0645 JW0640,Escherichia coli (strain K12),235
NP_415179.1,P77381,reviewed,DJLB_ECOLI,Uncharacterized J domain-containing protein DjlB,djlB ybeS b0646 JW0641,Escherichia coli (strain K12),475
NP_415180.1,P77296,reviewed,YBET_ECOLI,Sel1-repeat-containing protein YbeT,ybeT b0647 JW0642,Escherichia coli (strain K12),184
NP_415181.1,P77427,reviewed,YBEU_ECOLI,Uncharacterized protein YbeU,ybeU b0648 JW0643,Escherichia coli (strain K12),235
NP_415182.1,P77359,reviewed,DJLC_ECOLI,Uncharacterized J domain-containing protein DjlC,djlC ybeV b0649 JW0644,Escherichia coli (strain K12),483
NP_415183.1,P77319,reviewed,HSCC_ECOLI,Chaperone protein HscC (Hsc62),hscC ybeW b0650 JW0645,Escherichia coli (strain K12),556
NP_415184.1,P41409,reviewed,RIHA_ECOLI,Pyrimidine-specific ribonucleoside hydrolase RihA (EC 3.2.-.-) (Cytidine/uridine-specific hydrolase),rihA ybeK b0651 JW0646,Escherichia coli (strain K12),311
NP_415185.1,P0AAG3,reviewed,GLTL_ECOLI,Glutamate/aspartate import ATP-binding protein GltL (EC 7.4.2.1),gltL b0652 JW0647,Escherichia coli (strain K12),241
NP_415186.1,P0AER5,reviewed,GLTK_ECOLI,Glutamate/aspartate import permease protein GltK,gltK b0653 JW0648,Escherichia coli (strain K12),224
NP_415187.1,P0AER3,reviewed,GLTJ_ECOLI,Glutamate/aspartate import permease protein GltJ,gltJ b0654 JW0649,Escherichia coli (strain K12),246
NP_415188.1,P37902,reviewed,GLTI_ECOLI,Glutamate/aspartate import solute-binding protein,gltI ybeJ yzzK b0655 JW5092,Escherichia coli (strain K12),302
NP_415190.1,P23930,reviewed,LNT_ECOLI,Apolipoprotein N-acyltransferase (ALP N-acyltransferase) (EC 2.3.1.269) (Copper homeostasis protein CutE),lnt cutE b0657 JW0654,Escherichia coli (strain K12),512
NP_415191.1,P0AE78,reviewed,CORC_ECOLI,Magnesium and cobalt efflux protein CorC,corC ybeX b0658 JW0655,Escherichia coli (strain K12),292
NP_415192.1,P0A898,reviewed,YBEY_ECOLI,Endoribonuclease YbeY (EC 3.1.-.-),ybeY b0659 JW0656,Escherichia coli (strain K12),155
NP_415193.2,P0A9K3,reviewed,PHOL_ECOLI,PhoH-like protein,ybeZ b0660 JW0657,Escherichia coli (strain K12),346
NP_415194.1,P0AEI1,reviewed,MIAB_ECOLI,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase),miaB yleA b0661 JW0658,Escherichia coli (strain K12),474
NP_415195.1,P75728,reviewed,UBIF_ECOLI,"3-demethoxyubiquinol 3-hydroxylase (EC 1.14.99.60) (2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase)",ubiF yleB b0662 JW0659,Escherichia coli (strain K12),391
NP_415200.1,P22106,reviewed,ASNB_ECOLI,Asparagine synthetase B [glutamine-hydrolyzing] (AS-B) (EC 6.3.5.4),asnB b0674 JW0660,Escherichia coli (strain K12),554
NP_415201.1,P0AF24,reviewed,NAGD_ECOLI,Ribonucleotide monophosphatase NagD (EC 3.1.3.5),nagD b0675 JW0661,Escherichia coli (strain K12),250
NP_415202.1,P0AF20,reviewed,NAGC_ECOLI,N-acetylglucosamine repressor,nagC nagR b0676 JW0662,Escherichia coli (strain K12),406
NP_415203.1,P0AF18,reviewed,NAGA_ECOLI,N-acetylglucosamine-6-phosphate deacetylase (GlcNAc 6-P deacetylase) (EC 3.5.1.25),nagA b0677 JW0663,Escherichia coli (strain K12),382
NP_415204.1,P0A759,reviewed,NAGB_ECOLI,Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase),nagB glmD b0678 JW0664,Escherichia coli (strain K12),266
NP_415205.1,P09323,reviewed,PTW3C_ECOLI,PTS system N-acetylglucosamine-specific EIICBA component (EIICBA-Nag) (EII-Nag) [Includes: N-acetylglucosamine permease IIC component (PTS system N-acetylglucosamine-specific EIIC component); N-acetylglucosamine-specific phosphotransferase enzyme IIB component (EC 2.7.1.193) (PTS system N-acetylglucosamine-specific EIIB component); N-acetylglucosamine-specific phosphotransferase enzyme IIA component (PTS system N-acetylglucosamine-specific EIIA component)],nagE pstN b0679 JW0665,Escherichia coli (strain K12),648
NP_415206.1,P00962,reviewed,SYQ_ECOLI,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),glnS b0680 JW0666,Escherichia coli (strain K12),554
NP_415207.1,P75733,reviewed,CHIP_ECOLI,Chitoporin (ChiP-III),chiP ybfM b0681 JW0667,Escherichia coli (strain K12),468
NP_415208.1,P75734,reviewed,CHIQ_ECOLI,Uncharacterized lipoprotein ChiQ,chiQ ybfN b0682 JW0668,Escherichia coli (strain K12),108
NP_415209.1,P0A9A9,reviewed,FUR_ECOLI,Ferric uptake regulation protein (Ferric uptake regulator),fur b0683 JW0669,Escherichia coli (strain K12),148
NP_415210.1,P61949,reviewed,FLAV_ECOLI,Flavodoxin 1 (Flavodoxin A),fldA b0684 JW0671,Escherichia coli (strain K12),176
NP_415211.2,P0AAU7,reviewed,YBFE_ECOLI,Uncharacterized protein YbfE,ybfE b0685 JW5816,Escherichia coli (strain K12),97
NP_415212.1,P75736,reviewed,YBFF_ECOLI,Esterase YbfF (EC 3.1.-.-),ybfF b0686 JW0673,Escherichia coli (strain K12),254
NP_415213.1,P0AFY8,reviewed,SEQA_ECOLI,Negative modulator of initiation of replication,seqA b0687 JW0674,Escherichia coli (strain K12),181
NP_415214.1,P36938,reviewed,PGM_ECOLI,Phosphoglucomutase (PGM) (EC 5.4.2.2) (Glucose phosphomutase),pgm b0688 JW0675,Escherichia coli (strain K12),546
NP_415215.1,P75737,reviewed,YBFP_ECOLI,Uncharacterized lipoprotein YbfP,ybfP b0689 JW0676,Escherichia coli (strain K12),164
NP_415219.1,P0AAF1,reviewed,POTE_ECOLI,Putrescine transporter PotE (Putrescine-proton symporter / putrescine-ornithine antiporter),potE b0692 JW0679,Escherichia coli (strain K12),439
NP_415220.1,P24169,reviewed,DCOS_ECOLI,Inducible ornithine decarboxylase (EC 4.1.1.17),speF b0693 JW0680,Escherichia coli (strain K12),732
NP_415222.1,P21866,reviewed,KDPE_ECOLI,KDP operon transcriptional regulatory protein KdpE,kdpE b0694 JW5096,Escherichia coli (strain K12),225
NP_415223.1,P21865,reviewed,KDPD_ECOLI,Sensor protein KdpD (EC 2.7.13.3),kdpD b0695 JW0683,Escherichia coli (strain K12),894
NP_415224.1,P03961,reviewed,KDPC_ECOLI,Potassium-transporting ATPase KdpC subunit (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium-binding and translocating subunit C) (Potassium-translocating ATPase C chain),kdpC b0696 JW0684,Escherichia coli (strain K12),190
NP_415225.1,P03960,reviewed,KDPB_ECOLI,Potassium-transporting ATPase ATP-binding subunit (EC 7.2.2.6) (ATP phosphohydrolase [potassium-transporting] B chain) (Potassium-binding and translocating subunit B) (Potassium-translocating ATPase B chain),kdpB b0697 JW0685,Escherichia coli (strain K12),682
NP_415226.1,P03959,reviewed,KDPA_ECOLI,Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain),kdpA b0698 JW0686,Escherichia coli (strain K12),557
NP_415228.1,P0AAU2,reviewed,YBFA_ECOLI,Uncharacterized protein YbfA,ybfA b0699 JW0688,Escherichia coli (strain K12),68
NP_415229.1,P16918,reviewed,RHSC_ECOLI,Protein RhsC,rhsC b0700 JW0689,Escherichia coli (strain K12),1397
NP_415230.1,P0AAU5,reviewed,YBFB_ECOLI,Uncharacterized protein YbfB,ybfB b0702 JW0691,Escherichia coli (strain K12),108
NP_415232.1,P28915,reviewed,YBFC_ECOLI,Uncharacterized protein YbfC,ybfC b0704 JW0693,Escherichia coli (strain K12),189
NP_415234.1,P28916,reviewed,YBFD_ECOLI,H repeat-associated putative transposase YbfD (ORF-H3),ybfD b0706 JW0696,Escherichia coli (strain K12),253
NP_415235.1,P24252,reviewed,YBGA_ECOLI,Uncharacterized protein YbgA (ORF169) (TKP),ybgA b0707 JW0697,Escherichia coli (strain K12),169
NP_415236.1,P00914,reviewed,PHR_ECOLI,Deoxyribodipyrimidine photo-lyase (EC 4.1.99.3) (DNA photolyase) (Photoreactivating enzyme),phrB phr b0708 JW0698,Escherichia coli (strain K12),472
NP_415237.1,P75742,reviewed,DTPD_ECOLI,Dipeptide permease D,dtpD ybgH b0709 JW0699,Escherichia coli (strain K12),493
NP_415238.1,P0AFP6,reviewed,GCH1L_ECOLI,GTP cyclohydrolase 1 type 2 homolog (Radiation resistance protein YbgI),ybgI b0710 JW0700,Escherichia coli (strain K12),247
NP_415239.1,P0AAV4,reviewed,PXPB_ECOLI,5-oxoprolinase subunit B (5-OPase subunit B) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit B),pxpB ybgJ b0711 JW0701,Escherichia coli (strain K12),218
NP_415240.1,P75745,reviewed,PXPC_ECOLI,5-oxoprolinase subunit C (5-OPase subunit C) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit C),pxpC ybgK b0712 JW0702,Escherichia coli (strain K12),310
NP_415241.1,P75746,reviewed,PXPA_ECOLI,5-oxoprolinase subunit A (5-OPase subunit A) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit A),pxpA ybgL b0713 JW0703,Escherichia coli (strain K12),244
NP_415242.1,P50465,reviewed,END8_ECOLI,"Endonuclease 8 (DNA glycosylase/AP lyase Nei) (EC 3.2.2.-, EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase Nei) (Endonuclease VIII)",nei b0714 JW0704,Escherichia coli (strain K12),263
NP_415243.4,P75747,reviewed,ABRB_ECOLI,Putative regulator AbrB (AidB regulator),abrB ybgN b0715 JW5097 ECK0704,Escherichia coli (strain K12),348
NP_415244.4,P75748,reviewed,YBGO_ECOLI,Uncharacterized protein YbgO,ybgO b0716 JW5098,Escherichia coli (strain K12),353
NP_415245.1,P75749,reviewed,YBGP_ECOLI,Uncharacterized fimbrial chaperone YbgP,ybgP b0717 JW0707,Escherichia coli (strain K12),242
NP_415246.2,P75750,reviewed,YBGQ_ECOLI,Uncharacterized outer membrane usher protein YbgQ,ybgQ b0718 JW5099,Escherichia coli (strain K12),815
NP_415247.1,P37909,reviewed,YBGD_ECOLI,Uncharacterized fimbrial-like protein YbgD,ybgD b0719 JW0709,Escherichia coli (strain K12),188
NP_415248.1,P0ABH7,reviewed,CISY_ECOLI,Citrate synthase (EC 2.3.3.16),gltA gluT icdB b0720 JW0710,Escherichia coli (strain K12),427
NP_415249.1,P69054,reviewed,DHSC_ECOLI,Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556),sdhC cybA b0721 JW0711,Escherichia coli (strain K12),129
NP_415250.1,P0AC44,reviewed,DHSD_ECOLI,Succinate dehydrogenase hydrophobic membrane anchor subunit,sdhD b0722 JW0712,Escherichia coli (strain K12),115
NP_415251.1,P0AC41,reviewed,SDHA_ECOLI,Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1),sdhA b0723 JW0713,Escherichia coli (strain K12),588
NP_415252.1,P07014,reviewed,SDHB_ECOLI,Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1),sdhB b0724 JW0714,Escherichia coli (strain K12),238
