From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WP_003427789.1	A0A031WAC7	unreviewed	A0A031WAC7_CLODI	Magnesium and cobalt transport protein CorA	BGV00_16270 BN1095_530024 BN1096_180033 BN1097_160035 E5F26_03675 E5F27_06355 E5F28_12185 E5F29_13515 E5F30_08310 E5F31_07040 E5F32_01040 E5F33_01845 E5F34_02735 E5F35_07695 E5F36_05600 E5F37_01275 E5F38_02405 E5F39_16040 E5F40_03670 E5F41_04125 E5F42_12040 E5F43_07225 E5F44_06080 E5F45_15985 SAMEA1531904_03547	Clostridioides difficile (Peptoclostridium difficile)	163
WP_003427789.1	Q18D89	unreviewed	Q18D89_CLOD6	Magnesium and cobalt transport protein CorA	CD630_03510	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	163
WP_003427789.1	A0A0H3MYZ9	unreviewed	A0A0H3MYZ9_CLODC	Magnesium and cobalt transport protein CorA	CD196_0369	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	163
WP_003427805.1	A0A031W9X2	unreviewed	A0A031W9X2_CLODI	Phosphoesterase (Putative phosphoesterase) (Serine/threonine protein phosphatase)	BGV00_16290 BN1095_530028 BN1096_180029 BN1097_160030 E5F26_03695 E5F27_06375 E5F28_12205 E5F29_13495 E5F30_08330 E5F31_07060 E5F32_01060 E5F33_01865 E5F34_03200 E5F36_05580 E5F37_01255 E5F38_02385 E5F39_16060 E5F40_03690 E5F44_06100 E5F45_16005 SAMEA1531904_03551	Clostridioides difficile (Peptoclostridium difficile)	230
WP_003427805.1	Q18D81	unreviewed	Q18D81_CLOD6	Putative phosphoesterase	CD630_03460	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	230
WP_003427805.1	A0A0H3N8C5	unreviewed	A0A0H3N8C5_CLODC	Putative phosphoesterase	CD196_0365	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	230
WP_003427851.1	A0A031WFM0	unreviewed	A0A031WFM0_CLODI	Crp family transcriptional regulator (Crp/Fnr family transcriptional regulator) (Transcriptional regulator, Crp family) (Transcriptional regulator, Crp/Fnr family)	vfr_3 BN1095_660004 BN1096_280006 BN1097_280004 E5F26_13625 E5F27_01675 E5F28_00160 E5F29_07390 E5F30_09485 E5F31_10130 E5F32_09870 E5F33_00355 E5F36_00130 E5F37_08135 E5F38_09965 E5F39_05960 E5F40_04840 E5F41_10895 E5F42_19660 E5F43_06480 E5F44_18725 E5F45_03685 SAMEA1531904_03371	Clostridioides difficile (Peptoclostridium difficile)	225
WP_003427851.1	Q189H6	unreviewed	Q189H6_CLOD6	Transcriptional regulator, Crp family	CD630_06290	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	225
WP_003427864.1	A0A068ZZF4	unreviewed	A0A068ZZF4_CLODI	CPBP family intramembrane metalloprotease	BGV00_14350 BN1095_670005 BN1096_240006 BN1097_230006 E5F26_16730 E5F27_00430 E5F28_05800 E5F29_17355 E5F30_02660 E5F31_04695 E5F32_00085 E5F33_05890 E5F34_00890 E5F35_00015 E5F36_13230 E5F37_02635 E5F38_00135 E5F39_01645 E5F40_08110 E5F41_07500 E5F42_06945 E5F43_15225 E5F44_07880 E5F45_13375 SAMEA1531904_03379	Clostridioides difficile (Peptoclostridium difficile)	56
WP_003427864.1	Q189I6	unreviewed	Q189I6_CLOD6	CPBP family intramembrane metalloprotease	CD630_06380	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	56
WP_003427941.1	A0A125YDK3	unreviewed	A0A125YDK3_CLODI	Chromate transport protein	chrA' CDIF1296T_03420	Clostridioides difficile ATCC 9689 = DSM 1296	175
WP_003427941.1	A0A031WEG1	unreviewed	A0A031WEG1_CLODI	Chromate transport protein (Chromate transport protein ChrA) (Chromate transporter)	chrA chrA' BGV00_01910 BN1095_640077 BN1096_740134 BN1097_360055 E5F26_05340 E5F27_20115 E5F28_07180 E5F29_01500 E5F30_06980 E5F31_05855 E5F32_05610 E5F33_14760 E5F34_06210 E5F35_18950 E5F36_08165 E5F37_17120 E5F38_09625 E5F39_13510 E5F40_06900 E5F41_01290 E5F42_07350 E5F43_05755 E5F44_09085 E5F45_16610 SAMEA1531904_02409	Clostridioides difficile (Peptoclostridium difficile)	175
WP_003427941.1	Q180E7	unreviewed	Q180E7_CLOD6	Chromate transport protein ChrA	chrA' CD630_33030	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	175
WP_003427941.1	A0A0H3NFV6	unreviewed	A0A0H3NFV6_CLODC	Chromate transport protein	chrA' CD196_3118	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	175
WP_003427945.1	A0A069AAF5	unreviewed	A0A069AAF5_CLODI	DUF881 domain-containing protein (Division initiation protein) (Putative membrane protein)	BGV00_01940 BN1095_640070 BN1096_740127 BN1097_360062 E5F26_05370 E5F27_18505 E5F28_07210 E5F29_01530 E5F30_07010 E5F31_05825 E5F32_05580 E5F33_14730 E5F34_06180 E5F35_18920 E5F36_08195 E5F37_17090 E5F38_09655 E5F39_13480 E5F40_06870 E5F41_01320 E5F42_07380 E5F43_05725 E5F44_09115 E5F45_16640 SAMEA1531904_02402	Clostridioides difficile (Peptoclostridium difficile)	226
WP_003427945.1	Q180E1	unreviewed	Q180E1_CLOD6	Division initiation protein	CD630_32970	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	226
WP_003427945.1	A0A0H3N6G1	unreviewed	A0A0H3N6G1_CLODC	Putative membrane protein	CD196_3112	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	226
WP_003428049.1	A0A125VA26	unreviewed	A0A125VA26_CLODI	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CDIF1296T_03329	Clostridioides difficile ATCC 9689 = DSM 1296	291
WP_003428049.1	A0A031WLL6	unreviewed	A0A031WLL6_CLODI	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO BN1095_520014 BN1096_740046 BN1097_500050 E5F26_07775 E5F27_06810 E5F28_07620 E5F29_01940 E5F30_18590 E5F31_05415 E5F32_05120 E5F33_14320 E5F36_18570 E5F37_16680 E5F38_11890 E5F39_18965 E5F40_07440 E5F44_11560 E5F45_16120 SAMEA1531904_03096	Clostridioides difficile (Peptoclostridium difficile)	291
WP_003428049.1	Q17ZW5	reviewed	HSLO_CLOD6	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO CD630_32190	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	291
WP_003428057.1	A0A4V6IE85	unreviewed	A0A4V6IE85_CLODI	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89) (Tetrahydrodipicolinate N-acetyltransferase) (THP acetyltransferase) (Tetrahydropicolinate acetylase)	dapH dapD E5F26_07465 E5F27_06765 E5F30_18545 E5F31_05460 E5F33_14365 E5F36_18525 E5F37_16725 E5F38_11845 E5F44_11515 E5F45_16075 SAMEA1531904_03106	Clostridioides difficile (Peptoclostridium difficile)	238
WP_003428057.1	Q17ZX2	reviewed	DAPH_CLOD6	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89) (Tetrahydrodipicolinate N-acetyltransferase) (THP acetyltransferase) (Tetrahydropicolinate acetylase)	dapH CD630_32270	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	238
WP_003428088.1	A0A500Z5E0	unreviewed	A0A500Z5E0_CLODI	Proline reductase	E5F26_10100 E5F27_12320 E5F28_07515 E5F29_01835 E5F30_18485 E5F31_05520 E5F32_05225 E5F33_14425 E5F35_18615 E5F36_18465 E5F37_16785 E5F38_11785 E5F39_18860 E5F40_13025 E5F41_09485 E5F42_02565 E5F43_17075 E5F44_11455 E5F45_12180	Clostridioides difficile (Peptoclostridium difficile)	160
WP_003428088.1	Q17ZY3	unreviewed	Q17ZY3_CLOD6	Proline reductase prdE-like	prdE2 CD630_32380	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	160
WP_003428097.1	A0A125YDF6	unreviewed	A0A125YDF6_CLODI	Sigma-54-dependent transcriptional activator	prdR CDIF1296T_03357	Clostridioides difficile ATCC 9689 = DSM 1296	586
WP_003428097.1	A0A031WJX2	unreviewed	A0A031WJX2_CLODI	PAS domain S-box protein (Sigma-54-dependent Fis family transcriptional regulator) (Sigma-54-dependent transcriptional activator) (Transcriptional regulator, sigma-54-dependent)	prdR BGV00_02210 BN1095_540016 BN1096_740073 BN1097_500022 E5F26_10065 E5F27_12355 E5F28_07480 E5F29_01800 E5F30_18450 E5F31_05555 E5F32_05260 E5F33_14460 E5F34_05895 E5F35_18650 E5F36_18430 E5F37_16820 E5F38_11750 E5F39_18825 E5F40_12990 E5F41_09520 E5F42_02530 E5F43_04175 E5F44_11420 E5F45_12215 SAMEA1531904_03125	Clostridioides difficile (Peptoclostridium difficile)	586
WP_003428097.1	Q17ZY8	unreviewed	Q17ZY8_CLOD6	Transcriptional regulator, sigma-54-dependent	prdR CD630_32450	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	586
WP_003428131.1	A0A031WF87	unreviewed	A0A031WF87_CLODI	Endoribonuclease (EC 3.5.4.-) (Putative endoribonuclease) (RidA family protein) (RutC family protein YoaB)	yoaB yabJ_2 BGV00_11840 BN1095_340123 BN1096_560312 BN1097_540315 E5F26_06060 E5F27_00695 E5F30_19850 E5F31_17175 E5F32_10110 E5F33_12965 E5F34_04535 E5F36_08730 E5F37_15755 E5F38_15255 E5F39_08325 E5F40_14130 E5F41_18565 E5F42_09970 E5F43_12480 E5F44_15025 E5F45_06485 SAMEA1531904_00878	Clostridioides difficile (Peptoclostridium difficile)	114
WP_003428131.1	Q18BR0	unreviewed	Q18BR0_CLOD6	Putative endoribonuclease	CD630_13920	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	114
WP_003428131.1	A0A0H3N657	unreviewed	A0A0H3N657_CLODC	Putative endoribonuclease	CD196_1261	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	114
WP_003428144.1	A0A031WFF9	unreviewed	A0A031WFF9_CLODI	DNA-binding helix-turn-helix protein (Helix-turn-helix domain-containing protein) (Phage regulatory protein) (Transcriptional regulator, Phage-type)	immR_4 BN1095_340108 BN1096_560299 BN1097_540302 E5F26_06125 E5F27_05000 E5F28_09975 E5F29_20200 E5F30_19915 E5F31_17110 E5F32_10045 E5F33_12900 E5F35_12930 E5F36_08795 E5F37_15690 E5F38_15190 E5F39_08390 E5F40_06655 E5F41_18630 E5F42_19175 E5F43_12545 E5F44_13855 E5F45_06550 SAMEA1531904_00865	Clostridioides difficile (Peptoclostridium difficile)	132
WP_003428144.1	Q18BP5	unreviewed	Q18BP5_CLOD6	Transcriptional regulator, Phage-type	CD630_13790	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	132
WP_003428146.1	A0A125V5A1	unreviewed	A0A125V5A1_CLODI	Phage regulatory protein	CDIF1296T_01443	Clostridioides difficile ATCC 9689 = DSM 1296	69
WP_003428146.1	A0A031WFA6	unreviewed	A0A031WFA6_CLODI	DNA-binding helix-turn-helix protein (Transcriptional regulator) (Transcriptional regulator, Phage-type) (XRE family transcriptional regulator)	BGV00_11765 BN1095_340106 BN1096_560297 BN1097_540300 E5F26_06135 E5F27_04990 E5F28_09965 E5F29_20190 E5F30_19925 E5F31_17100 E5F32_10035 E5F33_12890 E5F34_04460 E5F35_12920 E5F36_08805 E5F37_15680 E5F38_15180 E5F39_08400 E5F40_06665 E5F41_18640 E5F42_19165 E5F43_12555 E5F44_13845 E5F45_06560 IM33_07460 SAMEA1531904_00863	Clostridioides difficile (Peptoclostridium difficile)	69
WP_003428146.1	Q18BP7	unreviewed	Q18BP7_CLOD6	Transcriptional regulator, Phage-type	CD630_13781	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	69
WP_003428146.1	A0A0H3N640	unreviewed	A0A0H3N640_CLODC	Putative phage regulatory protein	CD196_1245	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	69
WP_003428156.1	A0A069A742	unreviewed	A0A069A742_CLODI	DUF2313 domain-containing protein (Putative phage XkdT-like protein) (XkdT-like protein)	BN1095_340099 BN1096_560290 BN1097_540293 E5F26_12920 E5F27_04955 E5F28_09930 E5F29_20155 E5F30_19960 E5F31_17065 E5F33_12855 E5F35_12885 E5F36_08840 E5F37_15645 E5F38_15145 E5F41_18675 E5F42_11115 E5F43_17605 E5F44_13810 E5F45_06595 IM33_07420 SAMEA1531904_00856	Clostridioides difficile (Peptoclostridium difficile)	232
WP_003428156.1	Q18BN5	unreviewed	Q18BN5_CLOD6	Putative phage XkdT-like protein	CD630_13720	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	232
WP_003428168.1	A0A031WFY8	unreviewed	A0A031WFY8_CLODI	Putative phage XkdP-like protein (XkdP-like protein)	BN1095_340093 BN1096_560285 BN1097_540288 E5F26_00120 E5F27_09765 E5F28_09905 E5F29_20130 E5F30_19985 E5F31_17040 E5F33_12830 E5F35_12860 E5F36_08865 E5F37_15620 E5F38_15120 E5F40_15355 E5F41_18700 E5F42_11090 E5F43_17580 E5F44_13785 E5F45_06620 SAMEA1531904_00851	Clostridioides difficile (Peptoclostridium difficile)	140
WP_003428168.1	Q18BP0	unreviewed	Q18BP0_CLOD6	Putative phage XkdP-like protein	CD630_13670	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	140
WP_003428183.1	A0A125V4S5	unreviewed	A0A125V4S5_CLODI	DNA-binding protein	CDIF1296T_01428	Clostridioides difficile ATCC 9689 = DSM 1296	146
WP_003428183.1	A0A031WFH9	unreviewed	A0A031WFH9_CLODI	Putative phage protein (Putative sigma factor)	BN1095_340086 BN1096_560278 BN1097_540281 E5F26_00085 E5F27_09800 E5F28_09870 E5F29_20095 E5F30_20020 E5F31_17005 E5F32_10910 E5F33_12795 E5F35_12825 E5F36_08900 E5F37_15585 E5F38_15085 E5F39_20280 E5F40_15320 E5F41_18735 E5F42_11055 E5F43_17545 E5F44_13750 E5F45_06655 SAMEA1531904_00844	Clostridioides difficile (Peptoclostridium difficile)	146
WP_003428183.1	Q18BN2	unreviewed	Q18BN2_CLOD6	Putative phage protein	CD630_13610	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	146
WP_003428185.1	A0A125V4K6	unreviewed	A0A125V4K6_CLODI	Phage repressor	CDIF1296T_01426	Clostridioides difficile ATCC 9689 = DSM 1296	106
WP_003428185.1	T3DGR5	unreviewed	T3DGR5_CLODI	Helix-turn-helix family protein	QEW_1742	Clostridioides difficile CD160	106
WP_003428185.1	A0A031WFC9	unreviewed	A0A031WFC9_CLODI	Putative phage repressor (Transcriptional regulator) (Transcriptional regulator, Phage-type) (XRE family transcriptional regulator)	immR_2 BGV00_11660 BN1096_560276 BN1097_540279 E5F26_00075 E5F27_09810 E5F28_09860 E5F29_20085 E5F30_20030 E5F31_16995 E5F32_10900 E5F33_12785 E5F34_04355 E5F35_12815 E5F36_08910 E5F37_15575 E5F38_15075 E5F39_20290 E5F40_15310 E5F41_18745 E5F42_11045 E5F43_17535 E5F44_13740 E5F45_06665 SAMEA1531904_00842	Clostridioides difficile (Peptoclostridium difficile)	106
WP_003428185.1	Q18BM2	unreviewed	Q18BM2_CLOD6	Transcriptional regulator, Phage-type	CD630_13600	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	106
WP_003428185.1	A0A0H3N1D2	unreviewed	A0A0H3N1D2_CLODC	Putative phage repressor	CD196_1224	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	106
WP_003428191.1	A0A031WG16	unreviewed	A0A031WG16_CLODI	Pyridoxal kinase (EC 2.7.1.35)	pdxK BGV00_11625 BN1095_340077 BN1096_560269 BN1097_540272 E5F32_10865 E5F34_04320 E5F35_12750 E5F39_20325 E5F40_15275 E5F41_18780 E5F42_08690 E5F43_17500 SAMEA1531904_00835	Clostridioides difficile (Peptoclostridium difficile)	273
WP_003428191.1	Q18BM1	unreviewed	Q18BM1_CLOD6	Pyridoxal kinase (EC 2.7.1.35)	CD630_13530	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	273
WP_003428191.1	A0A0H3NAM9	unreviewed	A0A0H3NAM9_CLODC	Pyridoxal kinase (EC 2.7.1.35)	CD196_1217	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	273
WP_003428196.1	A0A125V4M2	unreviewed	A0A125V4M2_CLODI	Lipoprotein	CDIF1296T_01414	Clostridioides difficile ATCC 9689 = DSM 1296	178
WP_003428196.1	A0A031WG32	unreviewed	A0A031WG32_CLODI	Lipoprotein (Putative lipoprotein)	BGV00_11600 BN1095_340071 BN1096_560263 BN1097_540267 E5F26_06855 E5F27_09870 E5F28_09800 E5F29_20025 E5F30_20090 E5F31_16935 E5F32_10840 E5F33_12725 E5F34_04295 E5F35_12725 E5F36_08970 E5F37_15515 E5F38_15015 E5F39_20350 E5F40_15250 E5F41_18805 E5F42_08715 E5F43_06670 E5F44_06250 E5F45_05455 SAMEA1531904_00830	Clostridioides difficile (Peptoclostridium difficile)	178
WP_003428196.1	Q18BL3	unreviewed	Q18BL3_CLOD6	Putative lipoprotein	CD630_13480	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	178
WP_003428196.1	A0A0H3NAM5	unreviewed	A0A0H3NAM5_CLODC	Putative lipoprotein	CD196_1212	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	178
WP_003428202.1	A0A125V4M5	unreviewed	A0A125V4M5_CLODI	Glutamine synthetase (EC 6.3.1.2)	glnA CDIF1296T_01409	Clostridioides difficile ATCC 9689 = DSM 1296	632
WP_003428202.1	A0A160WAA2	unreviewed	A0A160WAA2_CLODI	Glutamine synthetase (EC 6.3.1.2)	glnA BGV00_11575 E5F26_06880 E5F27_09895 E5F28_09775 E5F29_20000 E5F30_20115 E5F31_16910 E5F32_10815 E5F33_12700 E5F34_04270 E5F35_12700 E5F36_08995 E5F37_15490 E5F38_14990 E5F39_20375 E5F41_18830 E5F42_08740 E5F43_06645 E5F44_06275 E5F45_05480 SAMEA1531904_00825	Clostridioides difficile (Peptoclostridium difficile)	632
WP_003428202.1	Q18BL0	unreviewed	Q18BL0_CLOD6	Glutamine synthetase (EC 6.3.1.2)	glnA CD630_13430	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	632
WP_003428202.1	A0A0H3NAM0	unreviewed	A0A0H3NAM0_CLODC	Glutamine synthetase	glnA CD196_1207	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	632
WP_003428216.1	A0A031WF54	unreviewed	A0A031WF54_CLODI	Ribonuclease Y (RNase Y) (EC 3.1.-.-)	rny BGV00_12915 E5F26_04840 E5F27_08190 E5F28_09720 E5F29_19945 E5F30_20175 E5F31_16850 E5F32_10745 E5F33_12640 E5F34_04200 E5F35_00395 E5F36_09055 E5F37_15430 E5F38_14930 E5F39_20445 E5F40_07375 E5F41_17115 E5F42_16825 E5F43_11425 E5F44_15320 E5F45_05540 IM33_07210	Clostridioides difficile (Peptoclostridium difficile)	513
WP_003428216.1	Q18BJ3	reviewed	RNY_CLOD6	Ribonuclease Y (RNase Y) (EC 3.1.-.-)	rny CD630_13290	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	513
WP_003428216.1	A0A0H3NAK7	unreviewed	A0A0H3NAK7_CLODC	Ribonuclease Y (RNase Y) (EC 3.1.-.-)	rny CD196_1192	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	513
WP_003428218.1	A0A125V4P0	unreviewed	A0A125V4P0_CLODI	Protein RecA (Recombinase A)	recA CDIF1296T_01397	Clostridioides difficile ATCC 9689 = DSM 1296	348
WP_003428218.1	A0A031WFI0	unreviewed	A0A031WFI0_CLODI	Protein RecA (Recombinase A)	recA BGV00_12910 BN1095_340054 BN1096_560246 BN1097_540250 E5F26_04845 E5F27_08195 E5F28_09715 E5F29_19940 E5F30_20180 E5F31_16845 E5F32_10740 E5F33_12635 E5F34_04195 E5F35_00400 E5F36_09060 E5F37_15425 E5F38_14925 E5F39_20450 E5F40_07370 E5F41_17110 E5F42_16820 E5F43_11430 E5F44_15325 E5F45_05545 SAMEA1531904_00810	Clostridioides difficile (Peptoclostridium difficile)	348
WP_003428218.1	Q18BJ4	reviewed	RECA_CLOD6	Protein RecA (Recombinase A)	recA CD630_13280	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	348
WP_003428218.1	A0A0H3N191	unreviewed	A0A0H3N191_CLODC	Protein RecA (Recombinase A)	recA CD196_1191	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	348
WP_003428224.1	A0A125V4J2	unreviewed	A0A125V4J2_CLODI	Translocation-enhancing protein TepA	tepA CDIF1296T_01392	Clostridioides difficile ATCC 9689 = DSM 1296	244
WP_003428224.1	A0A031WFI3	unreviewed	A0A031WFI3_CLODI	Clp protease (Protein export-enhancing factor)	tepA BGV00_12885 BN1095_340049 BN1096_560241 BN1097_540245 E5F26_04870 E5F27_08220 E5F30_20205 E5F31_16820 E5F32_10715 E5F33_12610 E5F34_04170 E5F35_00425 E5F36_09085 E5F37_15400 E5F38_14900 E5F39_20475 E5F41_17085 E5F42_16795 E5F43_11455 E5F44_15350 E5F45_08165	Clostridioides difficile (Peptoclostridium difficile)	244
WP_003428224.1	Q18BJ0	unreviewed	Q18BJ0_CLOD6	Protein export-enhancing factor	tepA CD630_13230	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	244
WP_003428224.1	A0A0H3N187	unreviewed	A0A0H3N187_CLODC	Translocation-enhancing protein TepA	tepA CD196_1186	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	244
WP_003428232.1	A0A069A5F7	unreviewed	A0A069A5F7_CLODI	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB BN1095_340040 BN1096_560232 BN1097_540236 E5F26_04920 E5F27_08270 E5F28_09640 E5F29_19865 E5F30_20255 E5F31_16770 E5F32_10665 E5F33_12560 E5F35_00475 E5F36_09135 E5F37_15350 E5F38_14850 E5F39_20525 E5F40_09875 E5F41_17035 E5F42_16745 E5F43_11505 E5F44_15400 E5F45_02675 SAMEA1531904_00796	Clostridioides difficile (Peptoclostridium difficile)	301
WP_003428232.1	Q18BH7	reviewed	TRUB_CLOD6	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB CD630_13140	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	301
WP_003428234.1	A0A125V4J6	unreviewed	A0A125V4J6_CLODI	Ribosome-binding factor A	rbfA CDIF1296T_01379	Clostridioides difficile ATCC 9689 = DSM 1296	126
WP_003428234.1	A0A160XD28	unreviewed	A0A160XD28_CLODI	Ribosome-binding factor A	rbfA BGV00_12825 E5F26_04930 E5F27_08280 E5F28_00335 E5F29_08685 E5F30_20265 E5F31_16760 E5F32_15815 E5F33_12550 E5F35_10850 E5F36_09145 E5F37_15340 E5F38_14840 E5F39_15370 E5F40_16240 E5F41_17900 E5F42_13160 E5F43_12080 E5F44_15410 E5F45_02665 SAMEA1531904_00794	Clostridioides difficile (Peptoclostridium difficile)	126
WP_003428234.1	Q18BH6	reviewed	RBFA_CLOD6	Ribosome-binding factor A	rbfA CD630_13100	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	126
WP_003428238.1	A0A125V4U0	unreviewed	A0A125V4U0_CLODI	Transcription termination/antitermination protein NusA	nusA CDIF1296T_01375	Clostridioides difficile ATCC 9689 = DSM 1296	384
WP_003428238.1	A0A031WD65	unreviewed	A0A031WD65_CLODI	Transcription termination/antitermination protein NusA	nusA BN1095_340034 BN1096_560226 BN1097_540230 E5F26_04950 E5F27_08300 E5F28_00315 E5F29_08665 E5F30_20285 E5F31_16740 E5F32_15835 E5F33_12530 E5F35_10830 E5F36_09165 E5F37_15320 E5F38_14820 E5F39_15390 E5F40_16260 E5F41_17880 E5F42_13140 E5F43_12060 E5F45_02645 SAMEA1531904_00790	Clostridioides difficile (Peptoclostridium difficile)	384
WP_003428238.1	Q18BH2	unreviewed	Q18BH2_CLOD6	Transcription termination/antitermination protein NusA	nusA CD630_13070	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	384
WP_003428245.1	A0A125V4I3	unreviewed	A0A125V4I3_CLODI	NAD-dependent protein deacetylase (EC 2.3.1.286) (Regulatory protein SIR2 homolog)	cobB CDIF1296T_01371	Clostridioides difficile ATCC 9689 = DSM 1296	245
WP_003428245.1	A0A031WDP3	unreviewed	A0A031WDP3_CLODI	NAD-dependent protein deacetylase (EC 2.3.1.286) (Regulatory protein SIR2 homolog)	npdA cobB BGV00_12785 BN1095_340030 BN1096_560222 BN1097_540226 E5F26_04970 E5F27_08320 E5F28_00295 E5F29_08645 E5F30_12095 E5F31_16720 E5F32_15855 E5F33_12510 E5F34_04070 E5F35_10810 E5F36_09185 E5F37_15300 E5F38_14800 E5F39_15410 E5F40_16280 E5F41_17860 E5F42_13120 E5F43_12040 E5F44_11030 E5F45_02625 SAMEA1531904_00786	Clostridioides difficile (Peptoclostridium difficile)	245
WP_003428245.1	Q18BG4	unreviewed	Q18BG4_CLOD6	NAD-dependent protein deacetylase (EC 2.3.1.286) (Regulatory protein SIR2 homolog)	npdA cobB CD630_13030	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	245
WP_003428245.1	A0A0H3N168	unreviewed	A0A0H3N168_CLODC	NAD-dependent protein deacetylase (EC 2.3.1.286) (Regulatory protein SIR2 homolog)	cobB CD196_1166	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	245
WP_003428248.1	A0A125V609	unreviewed	A0A125V609_CLODI	Pyrophosphohydrolase	CDIF1296T_01370	Clostridioides difficile ATCC 9689 = DSM 1296	106
WP_003428248.1	A0A031WD70	unreviewed	A0A031WD70_CLODI	MazG-like pyrophosphohydrolase (Nucleotide pyrophosphohydrolase) (Putative MazG-like pyrophosphohydrolase)	BN1095_340029 BN1096_560221 BN1097_540225 E5F26_04975 E5F27_08325 E5F28_00290 E5F29_08640 E5F30_12090 E5F31_16715 E5F32_15860 E5F33_12505 E5F34_04065 E5F35_10805 E5F36_09190 E5F37_15295 E5F38_14795 E5F39_15415 E5F40_16285 E5F41_17855 E5F42_13115 E5F43_12035 E5F44_11025 E5F45_02620 SAMEA1531904_00785	Clostridioides difficile (Peptoclostridium difficile)	106
WP_003428248.1	Q18BG5	unreviewed	Q18BG5_CLOD6	Putative MazG-like pyrophosphohydrolase	CD630_13020	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	106
WP_003428248.1	A0A0H3N5W2	unreviewed	A0A0H3N5W2_CLODC	Putative pyrophosphohydrolase	CD196_1165	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	106
WP_003428258.1	A0A031WCQ9	unreviewed	A0A031WCQ9_CLODI	Segregation and condensation protein B	scpB spcB BGV00_12745 BN1095_340022 BN1096_560214 BN1097_540218 E5F26_05010 E5F27_07720 E5F30_12055 E5F31_16680 E5F32_15895 E5F33_12470 E5F34_04030 E5F36_09225 E5F37_15260 E5F38_14760 E5F39_15450 E5F40_16320 E5F44_10990 E5F45_02585 SAMEA1531904_00778	Clostridioides difficile (Peptoclostridium difficile)	179
WP_003428258.1	Q18BG3	reviewed	SCPB_CLOD6	Segregation and condensation protein B	scpB CD630_12960	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	179
WP_003428258.1	A0A0H3N260	unreviewed	A0A0H3N260_CLODC	Segregation and condensation protein B	scpB CD196_1158	Clostridioides difficile (strain CD196) (Peptoclostridium difficile)	179
