From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
3646151,Q59RB3,unreviewed,Q59RB3_CANAL,Elongin-C,ELC1 orf19.14139 CAALFM_C104550WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),100
3646130,Q59RB2,unreviewed,Q59RB2_CANAL,Ubiquitin-protein ligase,orf19.14140 CAALFM_C104560WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),577
3646131,A0A1D8PDB7,unreviewed,A0A1D8PDB7_CANAL,Chl4p,CHL4 orf19.14141 CAALFM_C104570CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),465
3646132,Q59RB0,unreviewed,Q59RB0_CANAL,DUF4261 domain-containing protein,orf19.14142 CAALFM_C104580CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),275
3646133,A0A1D8PDC7,unreviewed,A0A1D8PDC7_CANAL,37S ribosomal protein rsm28,orf19.14143 CAALFM_C104600CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),345
3646135,A0A1D8PDC2,unreviewed,A0A1D8PDC2_CANAL,SANT domain-containing protein,orf19.14145 CAALFM_C104620WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),576
3645415,Q59TA9,unreviewed,Q59TA9_CANAL,Cytochrome b5 heme-binding domain-containing protein,orf19.11997 CAALFM_C102030CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),147
3645416,Q59TA8,unreviewed,Q59TA8_CANAL,5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),orf19.11998 CAALFM_C102020WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),207
3645418,A0A1D8PCP9,unreviewed,A0A1D8PCP9_CANAL,Nucleoporin POM33,orf19.12000 CAALFM_C102000WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),333
3645419,Q59TA5,unreviewed,Q59TA5_CANAL,Hsp30p,HSP30 orf19.12001 CAALFM_C101990WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),342
3645420,A0A1D8PCL1,reviewed,HGT1_CANAL,High-affinity glucose transporter 1,HGT1 HGT11 CAALFM_C101980WA orf19.4527,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),545
3645421,Q59TA3,unreviewed,Q59TA3_CANAL,DUF788-domain-containing protein,orf19.12003 CAALFM_C101950CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),181
3645422,Q59TA2,unreviewed,Q59TA2_CANAL,Signal recognition particle subunit,orf19.12004 CAALFM_C101940CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),168
3645424,A0A1D8PCM6,unreviewed,A0A1D8PCM6_CANAL,Roa1p,ROA1 orf19.12006 CAALFM_C101920WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),1274
3645425,A0A1D8PCL4,unreviewed,A0A1D8PCL4_CANAL,Metal-dependent protein hydrolase,orf19.12007 CAALFM_C101910WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),354
3645426,A0A1D8PCL3,unreviewed,A0A1D8PCL3_CANAL,SUI1 domain-containing protein,orf19.12008 CAALFM_C101900CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),505
3645427,A0A1D8PCP0,unreviewed,A0A1D8PCP0_CANAL,UBX domain-containing protein,orf19.12009 CAALFM_C101890CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),509
3645428,A0A1D8PCM3,unreviewed,A0A1D8PCM3_CANAL,Ptr3p,PTR3 orf19.12010 CAALFM_C101880CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),775
3645429,Q59T95,unreviewed,Q59T95_CANAL,Cystathionine beta-synthase (EC 4.2.1.22),CYS4 orf19.12011 CAALFM_C101870CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),496
3645430,Q59T94,unreviewed,Q59T94_CANAL,Transcription elongation factor,orf19.12012 CAALFM_C101860WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),305
3645431,Q59T93,unreviewed,Q59T93_CANAL,RRM domain-containing protein,orf19.12013 CAALFM_C101850CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),276
3645432,Q59T92,unreviewed,Q59T92_CANAL,mRNA 5'-triphosphatase,orf19.12014 CAALFM_C101840CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),184
3645433,Q59T91,unreviewed,Q59T91_CANAL,E2 ubiquitin-conjugating protein,UBC8 orf19.12015 CAALFM_C101830CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),190
3645435,Q59T89,unreviewed,Q59T89_CANAL,TFIIH complex kinase subunit,orf19.12017 CAALFM_C101820CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),395
3645436,Q59T88,unreviewed,Q59T88_CANAL,Succinate-semialdehyde dehydrogenase (EC 1.2.1.16),UGA2 orf19.12018 CAALFM_C101810CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),509
3645407,Q59T87,unreviewed,Q59T87_CANAL,Transcription initiation factor TFIID subunit 7,NRI2 orf19.12019 CAALFM_C101800WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),239
3645409,A0A1D8PCL5,unreviewed,A0A1D8PCL5_CANAL,Hol4p,HOL4 orf19.12021 CAALFM_C101780CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),624
3645411,A0A1D8PCJ7,unreviewed,A0A1D8PCJ7_CANAL,Mak32p,MAK32 orf19.12023 CAALFM_C101770WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),376
3645412,A0A1D8PCK2,unreviewed,A0A1D8PCK2_CANAL,Fgr38p,FGR38 orf19.12024 CAALFM_C101760WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),711
3645413,A0A1D8PCJ5,unreviewed,A0A1D8PCJ5_CANAL,MFS domain-containing protein,orf19.12025 CAALFM_C101750WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),633
3645414,Q59T80,unreviewed,Q59T80_CANAL,Carnitine O-acetyltransferase,CTN1 orf19.12026 CAALFM_C101740WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),795
3645325,Q59TV8,unreviewed,Q59TV8_CANAL,AP complex subunit sigma,orf19.8729 CAALFM_C111800CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),145
3645326,Q59TV7,unreviewed,Q59TV7_CANAL,dTMP kinase (EC 2.7.4.9),orf19.8730 CAALFM_C111790WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),224
3645327,A0A1D8PF76,unreviewed,A0A1D8PF76_CANAL,ApbA_C domain-containing protein,orf19.8732 CAALFM_C111770CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),974
3645328,A0A1D8PF88,unreviewed,A0A1D8PF88_CANAL,MICOS complex subunit,orf19.8733 CAALFM_C111760CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),208
3645316,A0A1D8PF84,unreviewed,A0A1D8PF84_CANAL,Avt4p,AVT4 orf19.8735 CAALFM_C111750WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),639
3645317,Q59TV1,unreviewed,Q59TV1_CANAL,BTB domain-containing protein,orf19.8736 CAALFM_C111740WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),394
3645318,A0A1D8PF82,unreviewed,A0A1D8PF82_CANAL,TPR_REGION domain-containing protein,orf19.8737 CAALFM_C111730WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),1121
3645319,A0A1D8PF83,unreviewed,A0A1D8PF83_CANAL,Uncharacterized protein,orf19.1146 CAALFM_C111720WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),122
3645320,A0A1D8PFB4,unreviewed,A0A1D8PFB4_CANAL,Secreted protein,CIS312 orf19.8740 CAALFM_C111710CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),263
3645321,Q59TU5,unreviewed,Q59TU5_CANAL,Mrf1p,MRF1 orf19.8742 CAALFM_C111700CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),359
3645322,Q59TU4,unreviewed,Q59TU4_CANAL,GATA-type domain-containing protein,orf19.8743 CAALFM_C111690WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),472
3645338,A0A1D8PF63,unreviewed,A0A1D8PF63_CANAL,Tryptophan-rich sensory protein,orf19.8744 CAALFM_C111670WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),265
3645339,A0A1D8PF79,unreviewed,A0A1D8PF79_CANAL,Glutamate decarboxylase (EC 4.1.1.15),GAD1 orf19.8745 CAALFM_C111660WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),568
3645340,Q59TU0,reviewed,NACB_CANAL,Nascent polypeptide-associated complex subunit beta (NAC-beta) (Beta-NAC),EGD1 CAALFM_C111650WA CaO19.1154 CaO19.8746,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),157
3645341,Q59TT9,unreviewed,Q59TT9_CANAL,Phosphatidate phosphatase,DPP2 orf19.8747 CAALFM_C111640CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),284
3645342,Q59TT8,unreviewed,Q59TT8_CANAL,Fus1p,FUS1 orf19.8748 CAALFM_C111630CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),384
3645344,Q59TT6,unreviewed,Q59TT6_CANAL,FIT family protein YFT2,orf19.8750 CAALFM_C111620WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),297
3645345,A0A1D8PFA3,unreviewed,A0A1D8PFA3_CANAL,AB hydrolase-1 domain-containing protein,orf19.8751 CAALFM_C111610CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),506
3645346,A0A1D8PF69,unreviewed,A0A1D8PF69_CANAL,DUF396-domain-containing protein,orf19.8752 CAALFM_C111600WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),215
3645329,A0A1D8PF62,unreviewed,A0A1D8PF62_CANAL,Phospholipase (EC 3.1.4.4),PLD1 orf19.8753 CAALFM_C111590WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),1710
3645330,Q59TT2,unreviewed,Q59TT2_CANAL,"DOPA 4,5-dioxygenase",orf19.8755 CAALFM_C111580WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),125
3645331,A0A1D8PF73,unreviewed,A0A1D8PF73_CANAL,EngB-type G domain-containing protein,orf19.8756 CAALFM_C111560CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),363
3645332,A0A1D8PF56,unreviewed,A0A1D8PF56_CANAL,H/ACA ribonucleoprotein complex subunit,GAR1 orf19.8757 CAALFM_C111550WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),186
3645334,Q59TS7,unreviewed,Q59TS7_CANAL,Sulfonate dioxygenase,orf19.8760 CAALFM_C111530CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),386
3645335,Q59TS6,unreviewed,Q59TS6_CANAL,Zcf3p,ZCF3 orf19.8761 CAALFM_C111520CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),195
3645336,A0A1D8PF96,unreviewed,A0A1D8PF96_CANAL,J domain-containing protein,orf19.8762 CAALFM_C111510CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),316
3645337,Q59TS4,unreviewed,Q59TS4_CANAL,Chorismate mutase (EC 5.4.99.5),ARO7 orf19.8763 CAALFM_C111500CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),268
3645347,Q59TS3,unreviewed,Q59TS3_CANAL,Bta1p,BTA1 orf19.8764 CAALFM_C111490CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),752
3645348,A0A1D8PF54,unreviewed,A0A1D8PF54_CANAL,Phosphate transporter,PHO84 orf19.8269 CAALFM_C111480WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),545
3644790,A0A1D8PDF0,unreviewed,A0A1D8PDF0_CANAL,Ribonuclease P,RPM2 orf19.7710 CAALFM_C104950CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),1395
3644791,Q59VI3,unreviewed,Q59VI3_CANAL,Cell wall mannoprotein 1,orf19.8370 CAALFM_C104940CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),178
3644792,Q59VI2,unreviewed,Q59VI2_CANAL,F-box domain-containing protein,orf19.8371 CAALFM_C104930CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),233
3644793,A0A1D8PDG0,unreviewed,A0A1D8PDG0_CANAL,Methyltransf_11 domain-containing protein,orf19.8372 CAALFM_C104910CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),319
3644794,Q59VL7,reviewed,MNN15_CANAL,"Putative alpha-1,3-mannosyltransferase MNN15 (EC 2.4.1.-)",MNN15 CAALFM_C104900WA CaO19.753 CaO19.8373,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),763
3644781,A0A1D8PDE8,unreviewed,A0A1D8PDE8_CANAL,Obg-like ATPase 1,YBN5 OLA1 orf19.8374 CAALFM_C104890WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),396
3644782,Q59VH8,unreviewed,Q59VH8_CANAL,Mitochondrial 54S ribosomal protein YmL37,MRPL37 orf19.8375 CAALFM_C104880CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),120
3644783,Q59VH7,reviewed,CARP7_CANAL,Candidapepsin-7 (EC 3.4.23.24) (ACP 7) (Aspartate protease 7) (Secreted aspartic protease 7),SAP7 CAALFM_C104870WA CaO19.756 CaO19.8376,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),588
3644784,A0A1D8PDE5,unreviewed,A0A1D8PDE5_CANAL,Dilute domain-containing protein,orf19.8377 CAALFM_C104860WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),856
3644785,Q59VH5,unreviewed,Q59VH5_CANAL,MRH domain-containing protein,orf19.8378 CAALFM_C104840CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),123
3644786,A0A1D8PDE3,unreviewed,A0A1D8PDE3_CANAL,Coatomer subunit gamma,SEC21 orf19.8379 CAALFM_C104830WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),936
3644787,Q59VH3,unreviewed,Q59VH3_CANAL,Ribosomal protein,orf19.8380 CAALFM_C104820CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),123
3644788,A0A1D8PDD8,unreviewed,A0A1D8PDD8_CANAL,Tco89p,TCO89 orf19.8381 CAALFM_C104810WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),708
3644789,A0A1D8PDE1,unreviewed,A0A1D8PDE1_CANAL,ASMase_C domain-containing protein,orf19.8382 CAALFM_C104800CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),703
3644772,Q59VH0,unreviewed,Q59VH0_CANAL,Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein),orf19.8383 CAALFM_C104790WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),224
3644774,A0A1D8PDD9,unreviewed,A0A1D8PDD9_CANAL,Protein kinase domain-containing protein,orf19.8384 CAALFM_C104780CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),885
3644776,Q59VG6,reviewed,ERG3_CANAL,"Delta(7)-sterol 5(6)-desaturase ERG3 (EC 1.14.19.20) (C-5 sterol desaturase ERG3) (Ergosterol Delta(5,6) desaturase erg3) (Ergosterol biosynthesis protein 3) (Sterol-C5-desaturase ERG3)",ERG3 orf19.767 CAALFM_C104770CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),386
3644777,A0A1D8PDF2,unreviewed,A0A1D8PDF2_CANAL,Syg1p,SYG1 orf19.8389 CAALFM_C104760CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),987
3644778,A0A1D8PDC5,unreviewed,A0A1D8PDC5_CANAL,Putative dehydrogenase,IFE1 orf19.8391 CAALFM_C104750WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),394
3644780,A0A1D8PDE2,unreviewed,A0A1D8PDE2_CANAL,Aldo-keto reductase superfamily protein,LPG20 orf19.8393 CAALFM_C104740WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),348
3644763,Q59VG1,unreviewed,Q59VG1_CANAL,Homocitrate synthase (EC 2.3.3.14),LYS21 orf19.8394 CAALFM_C104730CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),428
3644764,Q59VF9,reviewed,RSA3_CANAL,Ribosome assembly protein 3,RSA3 CAALFM_C104710CA CaO19.773 CaO19.8395,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),195
3644766,A0A1D8PDD4,unreviewed,A0A1D8PDD4_CANAL,Peptide hydrolase (EC 3.4.-.-),orf19.8397 CAALFM_C104700CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),911
3644767,A0A1D8PDC0,unreviewed,A0A1D8PDC0_CANAL,Rad21_Rec8_N domain-containing protein,REC8 orf19.8398 CAALFM_C104690CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),635
3644769,A0A1D8PDD1,unreviewed,A0A1D8PDD1_CANAL,Lipid-binding protein,PIL1 orf19.8400 CAALFM_C104680WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),308
3644770,Q59VF4,reviewed,HAT1_CANAL,Histone acetyltransferase type B catalytic subunit (EC 2.3.1.48),HAT1 CAALFM_C104670WA CaO19.779 CaO19.8401,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),413
3644771,A0A1D8PDC6,unreviewed,A0A1D8PDC6_CANAL,Bifunctional urea carboxylase/allophanate hydrolase,"DUR1,2 orf19.8402 CAALFM_C104660WA",Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),1813
3644760,A0A1D8PDB5,unreviewed,A0A1D8PDB5_CANAL,Dur3p,DUR3 orf19.8403 CAALFM_C104650WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),725
3644761,A0A1D8PDD7,unreviewed,A0A1D8PDD7_CANAL,Triacylglycerol lipase,orf19.8404 CAALFM_C104640WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),653
3644762,A0A1D8PDD2,unreviewed,A0A1D8PDD2_CANAL,Phospholipid-transporting ATPase (EC 7.6.2.1),orf19.8405 CAALFM_C104630CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),1163
3644678,A0A1D8PD51,unreviewed,A0A1D8PD51_CANAL,Exosome non-catalytic core subunit,orf19.8628 CAALFM_C103830CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),330
3644679,A0A1D8PD50,unreviewed,A0A1D8PD50_CANAL,Phosphatidylinositol transporter,PDR16 orf19.8629 CAALFM_C103820WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),369
3644680,A0A1D8PD64,unreviewed,A0A1D8PD64_CANAL,Elongin-A,ELA1 orf19.8630 CAALFM_C103810CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),392
3644681,A0A1D8PD31,unreviewed,A0A1D8PD31_CANAL,RNA-binding RNA processing protein,RPP1 orf19.8631 CAALFM_C103800WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),310
3644682,Q59VR3,reviewed,FKBP3_CANAL,FK506-binding protein 3 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rotamase),FPR3 CAALFM_C103790CA CaO19.1030 CaO19.8632,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),426
3644687,A0A1D8PD39,reviewed,HMDH_CANAL,3-hydroxy-3-methylglutaryl-coenzyme A reductase 1 (HMG-CoA reductase 1) (EC 1.1.1.34),HMG1 orf19.1031 CAALFM_C103780CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),1073
3644689,A0A1D8PD47,unreviewed,A0A1D8PD47_CANAL,Cystathionine gamma-synthase,STR2 orf19.8635 CAALFM_C103760CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),595
3644690,A0A1D8PD35,unreviewed,A0A1D8PD35_CANAL,Cytochrome b5 heme-binding domain-containing protein,orf19.8636 CAALFM_C103750WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),183
3644691,Q59VQ8,reviewed,WAR1_CANAL,Transcriptional regulator WAR1 (Weak acid resistance protein 1),WAR1 CAALFM_C103740WA CaO19.1035 CaO19.8637,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),947
3644692,A0A1D8PD38,unreviewed,A0A1D8PD38_CANAL,"alpha-1,2-Mannosidase (EC 3.2.1.-)",MNS1 orf19.8638 CAALFM_C103730CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),615
3644694,A0A1D8PD62,unreviewed,A0A1D8PD62_CANAL,Ifi3p,IFI3 orf19.11962 CAALFM_C104060WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),588
3644696,Q59VQ3,reviewed,MAD2_CANAL,Spindle assembly checkpoint component MAD2,MAD2 CAALFM_C104080WA CaO19.1040 CaO19.8642,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),214
3644697,A0A1D8PD68,unreviewed,A0A1D8PD68_CANAL,CYCLIN domain-containing protein,orf19.8643 CAALFM_C104090CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),495
3644698,P83781,reviewed,VDAC_CANAL,Mitochondrial outer membrane protein porin (Cytoplasmic antigenic protein 4),POR1 CAALFM_C104100CA CaO19.1042 CaO19.8644,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),282
3644699,A0A1D8PD80,unreviewed,A0A1D8PD80_CANAL,Lysophosphatidic acid acyltransferase,orf19.8645 CAALFM_C104110WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),305
3644701,Q59VP9,unreviewed,Q59VP9_CANAL,U2 snRNP complex subunit,orf19.8647 CAALFM_C104120CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),353
3644702,Q59VP7,reviewed,ERB1_CANAL,Ribosome biogenesis protein ERB1 (Eukaryotic ribosome biogenesis protein 1),ERB1 CAALFM_C104130WA CaO19.1047 CaO19.8649,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),849
3644703,A0A1D8PD78,unreviewed,A0A1D8PD78_CANAL,Ifd6p,IFD6 orf19.8650 CAALFM_C104140WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),344
3644704,Q59VP4,unreviewed,Q59VP4_CANAL,Nudix hydrolase domain-containing protein,orf19.8651 CAALFM_C104150CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),194
3644714,A0A1D8PD75,unreviewed,A0A1D8PD75_CANAL,Putative ADP-ribose 1''-phosphate phosphatase,orf19.8652 CAALFM_C104160CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),300
3644715,Q59VP2,reviewed,H2A2_CANAL,Histone H2A.2,HTA2 CAALFM_C104170CA CaO19.1051 CaO19.8653,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),131
3644716,Q59VP1,reviewed,H2B2_CANAL,Histone H2B.2,HTB2 CAALFM_C104180WA CaO19.1052 CaO19.8654,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),130
3644717,Q59VP0,reviewed,BST1_CANAL,GPI inositol-deacylase (EC 3.1.-.-),BST1 CAALFM_C104190CA CaO19.1053 CaO19.8655,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),390
3644718,A0A1D8PD79,unreviewed,A0A1D8PD79_CANAL,Nucleoporin,orf19.8656 CAALFM_C104200CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),269
3644721,Q59VN7,unreviewed,Q59VN7_CANAL,CinA domain-containing protein,orf19.8659 CAALFM_C104220CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),189
3644705,Q59VN4,unreviewed,Q59VN4_CANAL,Histone H4,HHF1 HHF22 orf19.8661 orf19.9412 CAALFM_C104240CA CAALFM_CR06800CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),105
3644707,Q59VN2,reviewed,H31_CANAL,Histone H3.1/H3.2,HHT21 HHT1 CAALFM_C104260WA CaO19.1061 CaO19.8663; HHT2 HHT22 CAALFM_CR06810WA CaO19.1853 CaO19.9411,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),136
3644708,A0A1D8PD86,unreviewed,A0A1D8PD86_CANAL,HRQ family protein,orf19.8664 CAALFM_C104270CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),411
3644709,Q59VN0,reviewed,GPI18_CANAL,GPI mannosyltransferase 2 (EC 2.4.1.-) (GPI mannosyltransferase II) (GPI-MT-II) (Glycosylphosphatidylinositol-anchor biosynthesis protein 18),GPI18 CAALFM_C104280CA CaO19.1063 CaO19.8665,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),394
3644711,P46587,reviewed,HSP72_CANAL,Heat shock protein SSA2,SSA2 SSA1 CAALFM_C104300CA CaO19.1065 CaO19.8667,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),645
3644712,Q59VM7,reviewed,GIG1_CANAL,N-acetylglucosamine-induced protein 1 (GlcNAc-Induced Gene),GIG1 CAALFM_C104310CA CaO19.1066 CaO19.8668,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),254
3644713,Q59VM6,unreviewed,Q59VM6_CANAL,Phosphoglycerate mutase (EC 5.4.2.11),GPM2 orf19.8669 CAALFM_C104320WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),261
3644684,Q59VM4,reviewed,RPN4_CANAL,Transcriptional regulator RPN4,RPN4 CAALFM_C104330WA CaO19.1069,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),536
3644685,A0A1D8PDB8,unreviewed,A0A1D8PDB8_CANAL,PQ-loop-domain-containing protein,orf19.8672 CAALFM_C104340CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),317
3644586,A0A1D8PCM4,unreviewed,A0A1D8PCM4_CANAL,Putative ubiquitin-specific protease,orf19.11145 CAALFM_C102040CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),824
3644588,Q59VZ6,unreviewed,Q59VZ6_CANAL,Pho91p,PHO91 orf19.11147 CAALFM_C102050CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),860
3644589,Q59VZ4,unreviewed,Q59VZ4_CANAL,Hsp31p,HSP31 orf19.11148 CAALFM_C102070WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),331
3644590,Q59VZ3,unreviewed,Q59VZ3_CANAL,Set6p,SET6 orf19.11149 CAALFM_C102080WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),379
3644577,A0A1D8PCP2,unreviewed,A0A1D8PCP2_CANAL,CwfJ_C_1 domain-containing protein,orf19.11150 CAALFM_C102090CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),495
3644578,A0A1D8PCQ7,unreviewed,A0A1D8PCQ7_CANAL,Kinesin motor domain-containing protein,orf19.11151 CAALFM_C102100WA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),538
3644579,Q59VZ0,unreviewed,Q59VZ0_CANAL,Hgt2p,HGT2 orf19.11152 CAALFM_C102110CA,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),545
