From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
3920315,Q2G2W9,unreviewed,Q2G2W9_STAA8,PSP1 C-terminal domain-containing protein,SAOUHSC_00455,Staphylococcus aureus (strain NCTC 8325 / PS 47),267
3920316,Q2G2W8,unreviewed,Q2G2W8_STAA8,Uncharacterized protein,SAOUHSC_00456,Staphylococcus aureus (strain NCTC 8325 / PS 47),105
3920317,Q2G2X0,unreviewed,Q2G2X0_STAA8,MTS domain-containing protein,SAOUHSC_00457,Staphylococcus aureus (strain NCTC 8325 / PS 47),241
3920318,Q2G2W7,reviewed,Y458_STAA8,UPF0213 protein SAOUHSC_00458,SAOUHSC_00458,Staphylococcus aureus (strain NCTC 8325 / PS 47),82
3920319,Q2G1S1,unreviewed,Q2G1S1_STAA8,Ribosomal RNA small subunit methyltransferase I (EC 2.1.1.198) (16S rRNA 2'-O-ribose C1402 methyltransferase) (rRNA (cytidine-2'-O-)-methyltransferase RsmI),rsmI SAOUHSC_00459,Staphylococcus aureus (strain NCTC 8325 / PS 47),279
3920321,Q2G1R9,unreviewed,Q2G1R9_STAA8,Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS),metG SAOUHSC_00461,Staphylococcus aureus (strain NCTC 8325 / PS 47),657
3920322,Q2G1S2,unreviewed,Q2G1S2_STAA8,Uncharacterized protein,SAOUHSC_00462,Staphylococcus aureus (strain NCTC 8325 / PS 47),257
3920323,Q2G0T1,reviewed,RNM5_STAA8,Ribonuclease M5 (EC 3.1.26.8) (RNase M5) (Ribosomal RNA terminal maturase M5),rnmV SAOUHSC_00463,Staphylococcus aureus (strain NCTC 8325 / PS 47),178
3920324,Q2G0T0,reviewed,RSMA_STAA8,"Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)",rsmA ksgA SAOUHSC_00464,Staphylococcus aureus (strain NCTC 8325 / PS 47),297
3920325,Q2G0S9,unreviewed,Q2G0S9_STAA8,Uncharacterized protein,SAOUHSC_00465,Staphylococcus aureus (strain NCTC 8325 / PS 47),87
3920326,Q2G0S8,reviewed,ISPE_STAA8,Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase),SAOUHSC_00466,Staphylococcus aureus (strain NCTC 8325 / PS 47),282
3920327,Q2G0S7,unreviewed,Q2G0S7_STAA8,Hypoxanthine-guanine phosphoribosyltransferase (Pur operon repressor),SAOUHSC_00467,Staphylococcus aureus (strain NCTC 8325 / PS 47),274
3920328,Q2G0S6,unreviewed,Q2G0S6_STAA8,Uncharacterized protein,SAOUHSC_00468,Staphylococcus aureus (strain NCTC 8325 / PS 47),126
3920329,Q2G0S5,reviewed,SP5G_STAA8,Putative septation protein SpoVG,spoVG SAOUHSC_00469,Staphylococcus aureus (strain NCTC 8325 / PS 47),100
3920330,Q2G0S4,unreviewed,Q2G0S4_STAA8,Uncharacterized protein,SAOUHSC_00470,Staphylococcus aureus (strain NCTC 8325 / PS 47),43
3920331,Q2G0S3,reviewed,GLMU_STAA8,Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)],glmU SAOUHSC_00471,Staphylococcus aureus (strain NCTC 8325 / PS 47),450
3920332,Q2G0S2,unreviewed,Q2G0S2_STAA8,Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PRPP synthase) (PRPPase),prs SAOUHSC_00472,Staphylococcus aureus (strain NCTC 8325 / PS 47),321
3920333,Q2G0S1,unreviewed,Q2G0S1_STAA8,Uncharacterized protein,SAOUHSC_00473,Staphylococcus aureus (strain NCTC 8325 / PS 47),36
3920334,Q2G0S0,unreviewed,Q2G0S0_STAA8,50S ribosomal protein L25 (General stress protein CTC),rplY ctc SAOUHSC_00474,Staphylococcus aureus (strain NCTC 8325 / PS 47),217
3920335,Q2G0R9,reviewed,PTH_STAA8,Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29) (SaPth),pth SAOUHSC_00475,Staphylococcus aureus (strain NCTC 8325 / PS 47),190
3920336,Q2G0R8,reviewed,MFD_STAA8,Transcription-repair-coupling factor (TRCF) (EC 3.6.4.-),mfd SAOUHSC_00477,Staphylococcus aureus (strain NCTC 8325 / PS 47),1168
3920337,Q2G0R7,unreviewed,Q2G0R7_STAA8,Polysacc_synt_C domain-containing protein,SAOUHSC_00479,Staphylococcus aureus (strain NCTC 8325 / PS 47),508
3920338,Q2G0R6,unreviewed,Q2G0R6_STAA8,Uncharacterized protein,SAOUHSC_00480,Staphylococcus aureus (strain NCTC 8325 / PS 47),397
3920339,Q2G0R5,unreviewed,Q2G0R5_STAA8,S4 domain-containing protein,SAOUHSC_00481,Staphylococcus aureus (strain NCTC 8325 / PS 47),87
3920340,Q2G0R4,unreviewed,Q2G0R4_STAA8,Uncharacterized protein,SAOUHSC_00482,Staphylococcus aureus (strain NCTC 8325 / PS 47),130
3920341,Q2G0R3,unreviewed,Q2G0R3_STAA8,S1 RNA binding domain protein,SAOUHSC_00483,Staphylococcus aureus (strain NCTC 8325 / PS 47),133
3920342,Q2G0R2,unreviewed,Q2G0R2_STAA8,tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase),tilS SAOUHSC_00484,Staphylococcus aureus (strain NCTC 8325 / PS 47),431
3920343,Q2G0R1,unreviewed,Q2G0R1_STAA8,Hypoxanthine phosphoribosyltransferase (EC 2.4.2.8),SAOUHSC_00485,Staphylococcus aureus (strain NCTC 8325 / PS 47),179
3920344,Q2G0R0,unreviewed,Q2G0R0_STAA8,ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-),ftsH SAOUHSC_00486,Staphylococcus aureus (strain NCTC 8325 / PS 47),697
3920345,Q2G0Q9,reviewed,HSLO_STAA8,33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33),hslO SAOUHSC_00487,Staphylococcus aureus (strain NCTC 8325 / PS 47),293
3920346,Q2G0Q8,unreviewed,Q2G0Q8_STAA8,Cysteine synthase (EC 2.5.1.47),SAOUHSC_00488,Staphylococcus aureus (strain NCTC 8325 / PS 47),310
3920347,Q2G0Q7,unreviewed,Q2G0Q7_STAA8,Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase),SAOUHSC_00489,Staphylococcus aureus (strain NCTC 8325 / PS 47),267
3920406,Q2G0Q6,unreviewed,Q2G0Q6_STAA8,"7,8-dihydroneopterin aldolase (EC 4.1.2.25)",SAOUHSC_00490,Staphylococcus aureus (strain NCTC 8325 / PS 47),121
3920407,Q2G0Q5,unreviewed,Q2G0Q5_STAA8,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase (EC 2.7.6.3),SAOUHSC_00491,Staphylococcus aureus (strain NCTC 8325 / PS 47),158
3920408,Q2G0Q4,unreviewed,Q2G0Q4_STAA8,Uncharacterized protein,SAOUHSC_00492,Staphylococcus aureus (strain NCTC 8325 / PS 47),30
3920409,Q2G0Q3,reviewed,SYK_STAA8,Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),lysS SAOUHSC_00493,Staphylococcus aureus (strain NCTC 8325 / PS 47),495
3920410,Q2G0Q2,unreviewed,Q2G0Q2_STAA8,HTH-type transcriptional regulator NorG,SAOUHSC_00497,Staphylococcus aureus (strain NCTC 8325 / PS 47),460
3920411,Q2G0Q1,reviewed,PDXS_STAA8,Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1),pdxS SAOUHSC_00499,Staphylococcus aureus (strain NCTC 8325 / PS 47),295
3920412,Q2G0Q0,reviewed,PDXT_STAA8,Pyridoxal 5'-phosphate synthase subunit PdxT (EC 4.3.3.6) (Pdx2) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2),pdxT SAOUHSC_00500,Staphylococcus aureus (strain NCTC 8325 / PS 47),186
3920413,Q2G0P9,unreviewed,Q2G0P9_STAA8,Uncharacterized protein,SAOUHSC_00501,Staphylococcus aureus (strain NCTC 8325 / PS 47),404
3920414,Q2G0P8,reviewed,CTSR_STAA8,Transcriptional regulator CtsR,ctsR SAOUHSC_00502,Staphylococcus aureus (strain NCTC 8325 / PS 47),153
3920415,Q2G0P7,reviewed,MCSA_STAA8,Protein-arginine kinase activator protein,mcsA SAOUHSC_00503,Staphylococcus aureus (strain NCTC 8325 / PS 47),188
3920416,Q2G0P6,reviewed,MCSB_STAA8,Protein-arginine kinase (EC 2.7.14.1),mcsB SAOUHSC_00504,Staphylococcus aureus (strain NCTC 8325 / PS 47),335
3920417,Q2G0P5,reviewed,CLPC_STAA8,ATP-dependent Clp protease ATP-binding subunit ClpC,clpC SAOUHSC_00505,Staphylococcus aureus (strain NCTC 8325 / PS 47),818
3920419,Q2G243,unreviewed,Q2G243_STAA8,DNA repair protein RadA,radA SAOUHSC_00507,Staphylococcus aureus (strain NCTC 8325 / PS 47),444
3920420,Q2G242,unreviewed,Q2G242_STAA8,TRAM domain-containing protein,SAOUHSC_00508,Staphylococcus aureus (strain NCTC 8325 / PS 47),351
3920421,Q2G241,reviewed,SYE_STAA8,Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS),gltX SAOUHSC_00509,Staphylococcus aureus (strain NCTC 8325 / PS 47),484
3920422,Q2G2M7,unreviewed,Q2G2M7_STAA8,Serine acetyltransferase (EC 2.3.1.30),SAOUHSC_00510,Staphylococcus aureus (strain NCTC 8325 / PS 47),215
3920423,Q2G2M6,reviewed,SYC_STAA8,Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS),cysS SAOUHSC_00511,Staphylococcus aureus (strain NCTC 8325 / PS 47),466
3920424,Q2G2M4,reviewed,MRNC_STAA8,Mini-ribonuclease 3 (Mini-3) (Mini-RNase 3) (EC 3.1.26.-) (Mini-RNase III) (Mini-III),mrnC SAOUHSC_00512,Staphylococcus aureus (strain NCTC 8325 / PS 47),134
3920367,Q2G2M3,unreviewed,Q2G2M3_STAA8,Putative TrmH family tRNA/rRNA methyltransferase,SAOUHSC_00513,Staphylococcus aureus (strain NCTC 8325 / PS 47),248
3920368,Q2G2M5,unreviewed,Q2G2M5_STAA8,Uncharacterized protein,SAOUHSC_00514,Staphylococcus aureus (strain NCTC 8325 / PS 47),174
3920369,Q2G0P4,unreviewed,Q2G0P4_STAA8,RNA polymerase sigma factor SigS,SAOUHSC_00515,Staphylococcus aureus (strain NCTC 8325 / PS 47),189
3920370,P0A0I4,reviewed,SECE_STAA8,Protein translocase subunit SecE,secE SAOUHSC_00516,Staphylococcus aureus (strain NCTC 8325 / PS 47),60
3920371,Q2G0P2,reviewed,NUSG_STAA8,Transcription termination/antitermination protein NusG,nusG SAOUHSC_00517,Staphylococcus aureus (strain NCTC 8325 / PS 47),182
3920372,P0A0F4,reviewed,RL11_STAA8,50S ribosomal protein L11,rplK SAOUHSC_00518,Staphylococcus aureus (strain NCTC 8325 / PS 47),140
3920373,Q2G0P0,reviewed,RL1_STAA8,50S ribosomal protein L1,rplA SAOUHSC_00519,Staphylococcus aureus (strain NCTC 8325 / PS 47),230
3920374,Q2G0N9,reviewed,RL10_STAA8,50S ribosomal protein L10,rplJ SAOUHSC_00520,Staphylococcus aureus (strain NCTC 8325 / PS 47),166
3920375,P48860,reviewed,RL7_STAA8,50S ribosomal protein L7/L12,rplL SAOUHSC_00521,Staphylococcus aureus (strain NCTC 8325 / PS 47),122
3920376,Q2G0N7,unreviewed,Q2G0N7_STAA8,MTS domain-containing protein,SAOUHSC_00523,Staphylococcus aureus (strain NCTC 8325 / PS 47),202
3920377,P47768,reviewed,RPOB_STAA8,DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta),rpoB SAOUHSC_00524,Staphylococcus aureus (strain NCTC 8325 / PS 47),1183
3920378,Q2G0N5,reviewed,RPOC_STAA8,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta'),rpoC SAOUHSC_00525,Staphylococcus aureus (strain NCTC 8325 / PS 47),1207
3920379,P0A0G6,reviewed,RXL7_STAA8,Putative ribosomal protein L7Ae-like,SAOUHSC_00526,Staphylococcus aureus (strain NCTC 8325 / PS 47),84
3920380,P0A0H0,reviewed,RS12_STAA8,30S ribosomal protein S12,rpsL SAOUHSC_00527,Staphylococcus aureus (strain NCTC 8325 / PS 47),137
3920381,P48940,reviewed,RS7_STAA8,30S ribosomal protein S7,rpsG SAOUHSC_00528,Staphylococcus aureus (strain NCTC 8325 / PS 47),156
3920382,Q2G0N1,reviewed,EFG_STAA8,Elongation factor G (EF-G),fusA SAOUHSC_00529,Staphylococcus aureus (strain NCTC 8325 / PS 47),693
3920383,Q2G0N0,reviewed,EFTU_STAA8,Elongation factor Tu (EF-Tu),tuf SAOUHSC_00530,Staphylococcus aureus (strain NCTC 8325 / PS 47),394
3920384,Q2G0M9,unreviewed,Q2G0M9_STAA8,M20_dimer domain-containing protein,SAOUHSC_00531,Staphylococcus aureus (strain NCTC 8325 / PS 47),391
3920385,Q2G0M8,unreviewed,Q2G0M8_STAA8,Putative pyridoxal phosphate-dependent acyltransferase,SAOUHSC_00532,Staphylococcus aureus (strain NCTC 8325 / PS 47),395
3920386,Q2G0M7,reviewed,HCHA_STAA8,Protein/nucleic acid deglycase HchA (EC 3.1.2.-) (EC 3.5.1.-) (EC 3.5.1.124) (Maillard deglycase),hchA SAOUHSC_00533,Staphylococcus aureus (strain NCTC 8325 / PS 47),292
3920814,Q2G0M6,reviewed,ARAB_STAA8,Ribulokinase (EC 2.7.1.16),araB SAOUHSC_00534,Staphylococcus aureus (strain NCTC 8325 / PS 47),545
3920815,Q2G0M5,reviewed,Y535_STAA8,Uncharacterized epimerase/dehydratase SAOUHSC_00535,SAOUHSC_00535,Staphylococcus aureus (strain NCTC 8325 / PS 47),321
3920816,Q2G0M4,unreviewed,Q2G0M4_STAA8,Branched-chain-amino-acid aminotransferase (EC 2.6.1.42),SAOUHSC_00536,Staphylococcus aureus (strain NCTC 8325 / PS 47),358
3920817,Q2G0M3,unreviewed,Q2G0M3_STAA8,Uncharacterized protein,SAOUHSC_00537,Staphylococcus aureus (strain NCTC 8325 / PS 47),57
3920818,Q2G0M2,unreviewed,Q2G0M2_STAA8,"Haloacid dehalogenase-like hydrolase, putative",SAOUHSC_00538,Staphylococcus aureus (strain NCTC 8325 / PS 47),227
3920819,Q2G0M1,unreviewed,Q2G0M1_STAA8,dNK domain-containing protein,SAOUHSC_00539,Staphylococcus aureus (strain NCTC 8325 / PS 47),220
3920820,Q2G0M0,unreviewed,Q2G0M0_STAA8,dNK domain-containing protein,SAOUHSC_00540,Staphylococcus aureus (strain NCTC 8325 / PS 47),205
3920821,Q2G0L9,unreviewed,Q2G0L9_STAA8,tRNA-specific adenosine deaminase (EC 3.5.4.33),tadA SAOUHSC_00541,Staphylococcus aureus (strain NCTC 8325 / PS 47),156
3920822,Q2G0L8,unreviewed,Q2G0L8_STAA8,Uncharacterized protein,SAOUHSC_00542,Staphylococcus aureus (strain NCTC 8325 / PS 47),289
3920823,Q2G0L7,reviewed,AZO1_STAA8,FMN-dependent NADPH-azoreductase (EC 1.7.-.-) (NADPH-dependent flavo-azoreductase) (NADPH-flavin azoreductase),azo1 SAOUHSC_00543,Staphylococcus aureus (strain NCTC 8325 / PS 47),188
3921679,Q2G0L6,unreviewed,Q2G0L6_STAA8,Uncharacterized protein,SAOUHSC_A00526,Staphylococcus aureus (strain NCTC 8325 / PS 47),85
3920824,Q2G0L5,reviewed,SDRC_STAA8,Serine-aspartate repeat-containing protein C,sdrC SAOUHSC_00544,Staphylococcus aureus (strain NCTC 8325 / PS 47),995
3920825,Q2G0L4,reviewed,SDRD_STAA8,Serine-aspartate repeat-containing protein D,sdrD SAOUHSC_00545,Staphylococcus aureus (strain NCTC 8325 / PS 47),1349
3920826,Q2G0L3,unreviewed,Q2G0L3_STAA8,Glycos_transf_1 domain-containing protein,SAOUHSC_00547,Staphylococcus aureus (strain NCTC 8325 / PS 47),490
3920827,Q2G0L2,unreviewed,Q2G0L2_STAA8,Glycos_transf_1 domain-containing protein,SAOUHSC_00548,Staphylococcus aureus (strain NCTC 8325 / PS 47),496
3920828,Q2G0L1,reviewed,GCH4_STAA8,GTP cyclohydrolase FolE2 (EC 3.5.4.16),folE2 SAOUHSC_00549,Staphylococcus aureus (strain NCTC 8325 / PS 47),292
3920829,Q2G0L0,unreviewed,Q2G0L0_STAA8,Uncharacterized protein,SAOUHSC_00550,Staphylococcus aureus (strain NCTC 8325 / PS 47),221
3920830,Q2G0K9,unreviewed,Q2G0K9_STAA8,Uncharacterized protein,SAOUHSC_00551,Staphylococcus aureus (strain NCTC 8325 / PS 47),120
3920831,Q2G0K8,reviewed,NAGB_STAA8,Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase),nagB SAOUHSC_00552,Staphylococcus aureus (strain NCTC 8325 / PS 47),252
3920832,Q2G0K7,reviewed,HPS_STAA8,3-hexulose-6-phosphate synthase (HPS) (EC 4.1.2.43) (D-arabino-3-hexulose-6-phosphate formaldehyde lyase),SAOUHSC_00553,Staphylococcus aureus (strain NCTC 8325 / PS 47),210
3920599,Q2G0K6,unreviewed,Q2G0K6_STAA8,SIS domain protein,SAOUHSC_00554,Staphylococcus aureus (strain NCTC 8325 / PS 47),167
3920600,Q2G0K5,unreviewed,Q2G0K5_STAA8,"Hydrolase, haloacid dehalogenase-like",SAOUHSC_00555,Staphylococcus aureus (strain NCTC 8325 / PS 47),215
3920601,Q2G0K4,unreviewed,Q2G0K4_STAA8,"Proline/betaine transporter, putative",SAOUHSC_00556,Staphylococcus aureus (strain NCTC 8325 / PS 47),466
3920602,Q2G0K3,unreviewed,Q2G0K3_STAA8,Putative long chain fatty acid-CoA ligase VraA (Acyl-CoA synthetase),SAOUHSC_00557,Staphylococcus aureus (strain NCTC 8325 / PS 47),458
3920603,Q2G0K2,unreviewed,Q2G0K2_STAA8,"Acetyl-CoA acetyltransferase, putative",SAOUHSC_00558,Staphylococcus aureus (strain NCTC 8325 / PS 47),379
3920604,Q2G0K1,unreviewed,Q2G0K1_STAA8,Protein VraC,SAOUHSC_00559,Staphylococcus aureus (strain NCTC 8325 / PS 47),121
3920605,Q2G0K0,unreviewed,Q2G0K0_STAA8,Uncharacterized protein,SAOUHSC_00560,Staphylococcus aureus (strain NCTC 8325 / PS 47),89
3920606,Q2G0J9,unreviewed,Q2G0J9_STAA8,Protein VraX,SAOUHSC_00561,Staphylococcus aureus (strain NCTC 8325 / PS 47),55
3920607,Q2G0J8,unreviewed,Q2G0J8_STAA8,Phosphomethylpyrimidine kinase (EC 2.7.4.7),SAOUHSC_00562,Staphylococcus aureus (strain NCTC 8325 / PS 47),276
3920608,Q2G0J7,reviewed,UNG_STAA8,Uracil-DNA glycosylase (UDG) (EC 3.2.2.27),ung SAOUHSC_00564,Staphylococcus aureus (strain NCTC 8325 / PS 47),218
3920609,Q2G0J6,unreviewed,Q2G0J6_STAA8,Uncharacterized protein,SAOUHSC_00565,Staphylococcus aureus (strain NCTC 8325 / PS 47),126
3920610,Q2G0J5,reviewed,Y567_STAA8,UPF0382 membrane protein SAOUHSC_00567,SAOUHSC_00567,Staphylococcus aureus (strain NCTC 8325 / PS 47),122
3920611,Q2G0J4,unreviewed,Q2G0J4_STAA8,Uncharacterized protein,SAOUHSC_00569,Staphylococcus aureus (strain NCTC 8325 / PS 47),494
3920612,Q2G0J3,unreviewed,Q2G0J3_STAA8,ThrE_2 domain-containing protein,SAOUHSC_00571,Staphylococcus aureus (strain NCTC 8325 / PS 47),150
3920613,Q2G0J2,unreviewed,Q2G0J2_STAA8,ThrE domain-containing protein,SAOUHSC_00572,Staphylococcus aureus (strain NCTC 8325 / PS 47),216
3920614,Q2G0J1,reviewed,CHDC_STAA8,Coproheme decarboxylase (EC 1.3.98.5) (Coproheme III oxidative decarboxylase) (Fe-coproporphyrin III oxidase/dehydrogenase) (Hydrogen peroxide-dependent heme synthase),chdC hemQ SAOUHSC_00573,Staphylococcus aureus (strain NCTC 8325 / PS 47),250
3920615,Q2G0J0,unreviewed,Q2G0J0_STAA8,Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase),SAOUHSC_00574,Staphylococcus aureus (strain NCTC 8325 / PS 47),328
3920616,Q2G0I9,reviewed,LIPL_STAA8,Octanoyl-[GcvH]:protein N-octanoyltransferase (EC 2.3.1.204) (Octanoyl-[GcvH]:E2 amidotransferase),lipL SAOUHSC_00575,Staphylococcus aureus (strain NCTC 8325 / PS 47),278
3920617,Q2G0I8,unreviewed,Q2G0I8_STAA8,Mevalonate kinase (EC 2.7.1.36),SAOUHSC_00577,Staphylococcus aureus (strain NCTC 8325 / PS 47),306
3920618,Q2G0I7,unreviewed,Q2G0I7_STAA8,Diphosphomevalonate decarboxylase (EC 4.1.1.33),SAOUHSC_00578,Staphylococcus aureus (strain NCTC 8325 / PS 47),327
3920503,Q2G0I6,unreviewed,Q2G0I6_STAA8,Phosphomevalonate kinase (EC 2.7.4.2),SAOUHSC_00579,Staphylococcus aureus (strain NCTC 8325 / PS 47),358
3920504,Q2G0I5,reviewed,Y580_STAA8,UPF0741 protein SAOUHSC_00580,SAOUHSC_00580,Staphylococcus aureus (strain NCTC 8325 / PS 47),113
3920505,Q2G0I4,unreviewed,Q2G0I4_STAA8,Uncharacterized protein,SAOUHSC_00581,Staphylococcus aureus (strain NCTC 8325 / PS 47),440
3920506,Q2G0I3,unreviewed,Q2G0I3_STAA8,Uncharacterized protein,SAOUHSC_00582,Staphylococcus aureus (strain NCTC 8325 / PS 47),138
3920507,Q2G0I2,unreviewed,Q2G0I2_STAA8,Uncharacterized protein,SAOUHSC_00583,Staphylococcus aureus (strain NCTC 8325 / PS 47),33
3920508,Q2G0I1,unreviewed,Q2G0I1_STAA8,LXG domain-containing protein,SAOUHSC_00584,Staphylococcus aureus (strain NCTC 8325 / PS 47),469
3920509,Q2G0I0,unreviewed,Q2G0I0_STAA8,Uncharacterized protein,SAOUHSC_00585,Staphylococcus aureus (strain NCTC 8325 / PS 47),185
3920510,Q2G0H9,unreviewed,Q2G0H9_STAA8,Uncharacterized protein,SAOUHSC_00586,Staphylococcus aureus (strain NCTC 8325 / PS 47),213
3920511,Q2G0H8,unreviewed,Q2G0H8_STAA8,Uncharacterized protein,SAOUHSC_00587,Staphylococcus aureus (strain NCTC 8325 / PS 47),181
3920512,Q2G0H7,unreviewed,Q2G0H7_STAA8,Uncharacterized protein,SAOUHSC_00588,Staphylococcus aureus (strain NCTC 8325 / PS 47),209
3920513,Q2G0H6,unreviewed,Q2G0H6_STAA8,Uncharacterized protein,SAOUHSC_00589,Staphylococcus aureus (strain NCTC 8325 / PS 47),38
3920514,Q2G0H5,unreviewed,Q2G0H5_STAA8,Uncharacterized protein,SAOUHSC_00591,Staphylococcus aureus (strain NCTC 8325 / PS 47),197
3920515,Q2G0H4,unreviewed,Q2G0H4_STAA8,Uncharacterized protein,SAOUHSC_00592,Staphylococcus aureus (strain NCTC 8325 / PS 47),213
3920518,Q2G0H1,unreviewed,Q2G0H1_STAA8,Uncharacterized protein,SAOUHSC_00596,Staphylococcus aureus (strain NCTC 8325 / PS 47),209
3920519,Q2G0H0,unreviewed,Q2G0H0_STAA8,Uncharacterized protein,SAOUHSC_00598,Staphylococcus aureus (strain NCTC 8325 / PS 47),189
3920520,Q2G0G9,unreviewed,Q2G0G9_STAA8,Uncharacterized protein,SAOUHSC_00599,Staphylococcus aureus (strain NCTC 8325 / PS 47),211
3920521,Q2G0G8,unreviewed,Q2G0G8_STAA8,Uncharacterized protein,SAOUHSC_00600,Staphylococcus aureus (strain NCTC 8325 / PS 47),86
3918921,Q2G0G7,unreviewed,Q2G0G7_STAA8,Uncharacterized protein,SAOUHSC_00602,Staphylococcus aureus (strain NCTC 8325 / PS 47),208
3918922,Q2G0G6,unreviewed,Q2G0G6_STAA8,Aldo_ket_red domain-containing protein,SAOUHSC_00603,Staphylococcus aureus (strain NCTC 8325 / PS 47),312
3918923,Q2G0G5,unreviewed,Q2G0G5_STAA8,FMN-dependent NADPH-azoreductase (NADPH-dependent flavo-azoreductase) (NADPH-flavin azoreductase),SAOUHSC_00604,Staphylococcus aureus (strain NCTC 8325 / PS 47),178
3918924,Q2G0G4,unreviewed,Q2G0G4_STAA8,N-acetyltransferase domain-containing protein,SAOUHSC_00605,Staphylococcus aureus (strain NCTC 8325 / PS 47),158
3918925,Q2G0G3,unreviewed,Q2G0G3_STAA8,HD domain-containing protein,SAOUHSC_00606,Staphylococcus aureus (strain NCTC 8325 / PS 47),431
3918926,Q2G0G2,unreviewed,Q2G0G2_STAA8,Uncharacterized protein,SAOUHSC_00607,Staphylococcus aureus (strain NCTC 8325 / PS 47),173
3918927,Q2G0G1,reviewed,ADH_STAA8,Alcohol dehydrogenase (ADH) (EC 1.1.1.1),adh SAOUHSC_00608,Staphylococcus aureus (strain NCTC 8325 / PS 47),336
3918928,Q2G0G0,unreviewed,Q2G0G0_STAA8,Uncharacterized protein,SAOUHSC_00609,Staphylococcus aureus (strain NCTC 8325 / PS 47),35
3918929,Q2G0F9,unreviewed,Q2G0F9_STAA8,Uncharacterized protein,SAOUHSC_00610,Staphylococcus aureus (strain NCTC 8325 / PS 47),127
3918930,Q2G0F8,reviewed,SYR_STAA8,Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS),argS SAOUHSC_00611,Staphylococcus aureus (strain NCTC 8325 / PS 47),553
3918931,Q2G0F7,unreviewed,Q2G0F7_STAA8,"Endonuclease III, putative",SAOUHSC_00612,Staphylococcus aureus (strain NCTC 8325 / PS 47),211
3918932,Q2G0F6,unreviewed,Q2G0F6_STAA8,"Iron compound ABC transporter, substrate-binding protein, putative",SAOUHSC_00613,Staphylococcus aureus (strain NCTC 8325 / PS 47),275
3918933,Q2G0F5,unreviewed,Q2G0F5_STAA8,Probable heme-iron transport system permease protein IsdF (Iron-regulated surface determinant protein F) (Staphylococcal iron-regulated protein G),SAOUHSC_00614,Staphylococcus aureus (strain NCTC 8325 / PS 47),316
3918934,Q2G0F4,unreviewed,Q2G0F4_STAA8,"Haloacid dehalogenase-like hydrolase, putative",SAOUHSC_00615,Staphylococcus aureus (strain NCTC 8325 / PS 47),239
3918935,Q2G0F3,unreviewed,Q2G0F3_STAA8,AB hydrolase-1 domain-containing protein,SAOUHSC_00616,Staphylococcus aureus (strain NCTC 8325 / PS 47),266
3918936,Q2G0F2,unreviewed,Q2G0F2_STAA8,Uncharacterized protein,SAOUHSC_00617,Staphylococcus aureus (strain NCTC 8325 / PS 47),168
3918937,Q2G0F1,unreviewed,Q2G0F1_STAA8,Uncharacterized protein,SAOUHSC_00618,Staphylococcus aureus (strain NCTC 8325 / PS 47),238
