From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
WP_003418601.1,A0A1E3T632,unreviewed,A0A1E3T632_9MYCO,Translation initiation factor IF-1,infA AWC25_20545 BHQ21_04680,Mycobacterium sherrisii,73
WP_003418601.1,A0QKV0,reviewed,IF1_MYCA1,Translation initiation factor IF-1,infA MAV_4403,Mycobacterium avium (strain 104),73
WP_003418601.1,Q5Z1L4,reviewed,IF1_NOCFA,Translation initiation factor IF-1,infA NFA_8320,Nocardia farcinica (strain IFM 10152),73
WP_003418601.1,A0A809H0U1,unreviewed,A0A809H0U1_MYCCH,Translation initiation factor IF-1,infA DYE20_19300,[Mycobacterium] chelonae subsp. gwanakae,73
WP_003418601.1,A0A3S3CS88,unreviewed,A0A3S3CS88_9NOCA,Translation initiation factor IF-1,infA EF834_04810,Rhodococcus spongiicola,73
WP_003418601.1,A0A438B2C2,unreviewed,A0A438B2C2_9NOCA,Translation initiation factor IF-1,infA EGT50_00155,Rhodococcus xishaensis,73
WP_003418601.1,A0A3G8ZVK1,unreviewed,A0A3G8ZVK1_9NOCA,Translation initiation factor IF-1,infA EHW12_09300,Rhodococcus sp. NJ-530,73
WP_003418601.1,A0A7I7JQK7,unreviewed,A0A7I7JQK7_9MYCO,Translation initiation factor IF-1,infA MNVM_27890,Mycobacterium novum,73
WP_003418601.1,A0A5A7S7Z4,unreviewed,A0A5A7S7Z4_9NOCA,Translation initiation factor IF-1,infA FOY51_18405,Rhodococcus cavernicola,73
WP_003418601.1,A0A541B9C0,unreviewed,A0A541B9C0_9NOCA,Translation initiation factor IF-1,infA FK531_13745,Rhodococcus spelaei,73
WP_003418601.1,A0A4Y9MI14,unreviewed,A0A4Y9MI14_9MYCO,Translation initiation factor IF-1,infA E4P42_24765,Mycobacterium sp. PS03-16,73
WP_003418601.1,A0A4V6WI89,unreviewed,A0A4V6WI89_9NOCA,Translation initiation factor IF-1,infA FCG67_23205,Rhodococcus oryzae,73
WP_003418601.1,A0A848KKB8,unreviewed,A0A848KKB8_9NOCA,Translation initiation factor IF-1,infA FGL95_14750,Antrihabitans stalactiti,73
WP_003418601.1,A0A1G4WN60,unreviewed,A0A1G4WN60_9MYCO,Translation initiation factor IF-1,infA FHU31_001388 HZU40_10480 SAMN02799620_03843,Mycolicibacterium fluoranthenivorans,73
WP_003418601.1,W9AWA8,unreviewed,W9AWA8_MYCCO,Translation initiation factor IF-1,infA BN977_04641,Mycolicibacterium cosmeticum,73
WP_003418601.1,A0A557XSC2,unreviewed,A0A557XSC2_9MYCO,Translation initiation factor IF-1,infA FPZ47_13185,Mycobacterium helveticum,73
WP_003418601.1,A0A516WLU3,unreviewed,A0A516WLU3_9NOCA,Translation initiation factor IF-1,infA FND50_13275,Rhodococcus sp. WB9,73
WP_003418601.1,A0A554V9M2,unreviewed,A0A554V9M2_9ACTN,Translation initiation factor IF-1,infA FOS14_01745,Skermania sp. ID1734,73
WP_003418601.1,A0A7K1JRB0,unreviewed,A0A7K1JRB0_9MYCO,Translation initiation factor IF-1,infA FZI91_03520,Mycobacteroides sp. CBMA 271,73
WP_003418601.1,A0A7K1K5V1,unreviewed,A0A7K1K5V1_9MYCO,Translation initiation factor IF-1,infA FZI95_06275,Mycolicibacterium sp. CBMA 247,73
WP_003418601.1,A0A0K2YD98,unreviewed,A0A0K2YD98_9NOCA,Translation initiation factor IF-1,infA RHCRD62_120029,Rhodococcus sp. RD6.2,73
WP_003418601.1,P61691,reviewed,IF1_MYCPA,Translation initiation factor IF-1,infA MAP_4228,Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis),73
WP_003418601.1,A0A6P1I1Q1,unreviewed,A0A6P1I1Q1_9NOCA,Translation initiation factor IF-1,infA GFS60_05360,Rhodococcus sp. WAY2,73
WP_003418601.1,P0A5H7,reviewed,IF1_MYCLE,Translation initiation factor IF-1,infA ML1962,Mycobacterium leprae (strain TN),73
WP_003418601.1,A0A7W8CFC8,unreviewed,A0A7W8CFC8_9MYCO,Translation initiation factor IF-1,infA HNP02_004419,Mycobacterium sp. AZCC_0083,73
WP_003418601.1,A0A164A1K1,unreviewed,A0A164A1K1_9MYCO,Translation initiation factor IF-1,infA A4G28_18405,Mycobacterium ostraviense,73
WP_003418601.1,A0A6N1ED15,unreviewed,A0A6N1ED15_9NOCA,Translation initiation factor IF-1,infA HUN07_20420,Rhodococcus sp. W8901,73
WP_003418601.1,A0A837ZZM1,unreviewed,A0A837ZZM1_9MYCO,Translation initiation factor IF-1,infA MLB1_05380,Mycobacteroides sp. LB1,73
WP_003418601.1,A0A8D6HBC5,unreviewed,A0A8D6HBC5_9MYCO,Translation initiation factor IF-1,infA MTY59_06280,Mycobacterium senriense,73
WP_003418601.1,A0A8F8S7K7,unreviewed,A0A8F8S7K7_9NOCA,Translation initiation factor IF-1,infA I1A62_41080,Rhodococcus sp. USK10,73
WP_003418601.1,A0A1X1RSE2,unreviewed,A0A1X1RSE2_MYCCE,Translation initiation factor IF-1,infA AWB95_08910 CQY23_04945,Mycobacterium celatum,73
WP_003418601.1,A0A7I7Y0K4,unreviewed,A0A7I7Y0K4_9MYCO,Translation initiation factor IF-1,infA MCNF_37510,Mycolicibacterium confluentis,73
WP_003418601.1,A0A842JS43,unreviewed,A0A842JS43_9NOCA,Translation initiation factor IF-1,infA H0B43_06005,Rhodococcus sp. 4CII,73
WP_003418601.1,A0A1E3SL53,unreviewed,A0A1E3SL53_MYCIE,Translation initiation factor IF-1,infA BHQ20_02830 BST27_05230,Mycobacterium intermedium,73
WP_003418601.1,A0A8S0K9W2,unreviewed,A0A8S0K9W2_9MYCO,Translation initiation factor IF-1,infA IWGMT90018_10840,Mycobacterium sp. IWGMT90018-18076,73
WP_003418601.1,A0A1X1TYT8,unreviewed,A0A1X1TYT8_MYCFL,Translation initiation factor IF-1,infA AWC05_01060,Mycobacterium florentinum,73
WP_003418601.1,A0A0I9UF48,unreviewed,A0A0I9UF48_9MYCO,Translation initiation factor IF-1,infA ABH38_15105,Mycobacterium haemophilum,73
WP_003418601.1,A0A7I7X3T9,unreviewed,A0A7I7X3T9_9MYCO,Translation initiation factor IF-1,infA MHIB_26920,Mycolicibacter hiberniae,73
WP_003418601.1,A0A1G8R8K1,unreviewed,A0A1G8R8K1_9NOCA,Translation initiation factor IF-1,infA SAMN05444695_11740,Rhodococcus triatomae,73
WP_003418601.1,A0A1A3DHK6,unreviewed,A0A1A3DHK6_9MYCO,Translation initiation factor IF-1,infA A5660_04900 BST11_07585,Mycobacterium alsense,73
WP_003418601.1,A0A8F7Q641,unreviewed,A0A8F7Q641_RHOGO,Translation initiation factor IF-1,infA KYT97_09190,Rhodococcus globerulus,73
WP_003418601.1,A0A069JGD1,unreviewed,A0A069JGD1_9NOCA,Translation initiation factor IF-1,infA D6M20_15640,Rhodococcus qingshengii,73
WP_003418601.1,A0A0K2I1G2,unreviewed,A0A0K2I1G2_MYCBI,Translation initiation factor IF-1,infA RN06_4227,Mycobacterium tuberculosis variant bovis BCG,73
WP_003418601.1,A0A120J355,unreviewed,A0A120J355_MYCTX,Translation initiation factor IF-1,infA RN09_4233,Mycobacterium tuberculosis variant africanum,73
WP_003418601.1,A0A1A3GW40,unreviewed,A0A1A3GW40_9MYCO,Translation initiation factor IF-1,infA A5628_05495 A5685_18915 A5708_11090 A5760_17355 DQP57_08930 DQP58_16925,Mycobacterium colombiense,73
WP_003418601.1,A0A0F5MWR6,unreviewed,A0A0F5MWR6_9MYCO,Translation initiation factor IF-1,infA E6Q54_14225 WR43_11180,Mycolicibacter arupensis,73
WP_003418601.1,A1T515,reviewed,IF1_MYCVP,Translation initiation factor IF-1,infA Mvan_1431,Mycolicibacterium vanbaalenii (strain DSM 7251 / JCM 13017 / BCRC 16820 / KCTC 9966 / NRRL B-24157 / PYR-1) (Mycobacterium vanbaalenii),73
WP_003418601.1,A0A7X6L9B4,unreviewed,A0A7X6L9B4_9NOCA,Translation initiation factor IF-1,infA HGB38_29030,Nocardia gamkensis,73
WP_003418601.1,A0A1B8SK15,unreviewed,A0A1B8SK15_9MYCO,Translation initiation factor IF-1,infA ACT18_04315 BST28_05335 GWR20_08405,Mycolicibacter kumamotonensis,73
WP_003418601.1,A0A846WB36,unreviewed,A0A846WB36_9NOCA,Translation initiation factor IF-1,infA HGA10_24720,Nocardia coubleae,73
WP_003418601.1,A0PMB2,reviewed,IF1_MYCUA,Translation initiation factor IF-1,infA MUL_0843,Mycobacterium ulcerans (strain Agy99),73
WP_003418601.1,A0A0S1T035,unreviewed,A0A0S1T035_9MYCO,Translation initiation factor IF-1,infA D2E76_02515 ERS075579_01406,Mycobacteroides abscessus,73
WP_003418601.1,A0A2A7MYE1,unreviewed,A0A2A7MYE1_MYCAG,Translation initiation factor IF-1,infA CQY20_18440 MAGR_34440,Mycolicibacterium agri (Mycobacterium agri),73
WP_003418601.1,A0A7I7UEL6,unreviewed,A0A7I7UEL6_MYCPV,Translation initiation factor IF-1,infA MPUL_10720,Mycolicibacterium pulveris (Mycobacterium pulveris),73
WP_003418601.1,A0A1H6M1Y4,unreviewed,A0A1H6M1Y4_MYCRU,Translation initiation factor IF-1,infA SAMN04489835_5814,Mycolicibacterium rutilum (Mycobacterium rutilum),73
WP_003418601.1,A0A379A862,unreviewed,A0A379A862_NOCBR,Translation initiation factor IF-1,infA_1 infA F5X71_04820 NCTC11294_02550,Nocardia brasiliensis,73
WP_003418601.1,A0A0H5NU89,unreviewed,A0A0H5NU89_NOCFR,Translation initiation factor IF-1,infA ERS450000_03284,Nocardia farcinica,73
WP_003418601.1,A0A076EIJ1,unreviewed,A0A076EIJ1_RHOOP,Translation initiation factor IF-1,infA C5613_00280 COO55_05675 EP51_09830 HJ581_26840 R1CP_12185,Rhodococcus opacus (Nocardia opaca),73
WP_003418601.1,A0A7I7P6Z3,unreviewed,A0A7I7P6Z3_9MYCO,Translation initiation factor IF-1,infA MSEO_49180,Mycobacterium seoulense,73
WP_003418601.1,A0A8F6HPM8,unreviewed,A0A8F6HPM8_9ACTN,Translation initiation factor IF-1,infA KV203_04140,Skermania piniformis,73
WP_003418601.1,A0A2S8L5H8,unreviewed,A0A2S8L5H8_MYCAO,Translation initiation factor IF-1,infA C6A88_17375,Mycolicibacterium austroafricanum (Mycobacterium austroafricanum),73
WP_003418601.1,A0A7I7K331,unreviewed,A0A7I7K331_9MYCO,Translation initiation factor IF-1,infA MDUV_33230,Mycolicibacterium duvalii,73
WP_003418601.1,A0A1X0GJK6,unreviewed,A0A1X0GJK6_9MYCO,Translation initiation factor IF-1,infA BST36_28590 C8E89_11860 DVS77_23225,Mycolicibacterium moriokaense,73
WP_003418601.1,A0A375YH10,unreviewed,A0A375YH10_MYCPF,Translation initiation factor IF-1,infA MPP7335_02155 MPRF_01850,Mycolicibacterium parafortuitum (Mycobacterium parafortuitum),73
WP_003418601.1,A0A6N4V4T8,unreviewed,A0A6N4V4T8_9MYCO,Translation initiation factor IF-1,infA MPOR_16780,Mycolicibacterium poriferae,73
WP_003418601.1,A0A378TAX9,unreviewed,A0A378TAX9_9MYCO,Translation initiation factor IF-1,infA NCTC10821_01493,Mycolicibacterium tokaiense,73
WP_003418601.1,A0A4R8SFS5,unreviewed,A0A4R8SFS5_9MYCO,Translation initiation factor IF-1,infA CCUG60885_01845 DE4585_02061,Mycobacteroides salmoniphilum,73
WP_003418601.1,A1KPE8,reviewed,IF1_MYCBP,Translation initiation factor IF-1,infA BCG_3527c,Mycobacterium bovis (strain BCG / Pasteur 1173P2),73
WP_003418601.1,A0A846XLF7,unreviewed,A0A846XLF7_9NOCA,Translation initiation factor IF-1,infA HGA13_29210,Nocardia speluncae,73
WP_003418601.1,A5U8D8,reviewed,IF1_MYCTA,Translation initiation factor IF-1,infA MRA_3503,Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra),73
WP_003418601.1,A0A0B2YSQ0,unreviewed,A0A0B2YSQ0_9MYCO,Translation initiation factor IF-1,infA A5761_23595 QQ25_08125 QQ44_05575,Mycolicibacterium setense,73
WP_003418601.1,A0A1A1YYQ3,unreviewed,A0A1A1YYQ3_MYCPR,Translation initiation factor IF-1,infA A5779_27655 A5792_21665 AWC21_12925 EJD98_04560,Mycolicibacterium peregrinum (Mycobacterium peregrinum),73
WP_003418601.1,A0A7I7W3Q3,unreviewed,A0A7I7W3Q3_9MYCO,Translation initiation factor IF-1,infA MBRA_05630,Mycobacterium branderi,73
WP_003418601.1,A0A2A3L0U1,unreviewed,A0A2A3L0U1_MYCAV,Translation initiation factor IF-1,infA BEP52_19850 DFS55_04475 JPH1_43760 XV03_26615,Mycobacterium avium subsp. hominissuis,73
WP_003418601.1,A0A1X1TAA1,unreviewed,A0A1X1TAA1_9MYCO,Translation initiation factor IF-1,infA AWC00_15065 MCNS_06710,Mycobacterium conspicuum,73
WP_003418601.1,A0A6B9BFH8,unreviewed,A0A6B9BFH8_MYCAV,Translation initiation factor IF-1,infA MAA44156_03845,Mycobacterium avium subsp. avium,73
WP_003418601.1,A0A1X0D1R8,unreviewed,A0A1X0D1R8_9MYCO,Translation initiation factor IF-1,infA BST26_17315 MINS_14410,Mycolicibacterium insubricum,73
WP_003418601.1,A0A3D9R8H4,unreviewed,A0A3D9R8H4_RHOWR,Translation initiation factor IF-1,infA C8E05_1662 Rhow_006805,Rhodococcus wratislaviensis (Tsukamurella wratislaviensis),73
WP_003418601.1,A0A0J8U733,unreviewed,A0A0J8U733_9MYCO,Translation initiation factor IF-1,infA A5726_20740 ACT17_16855 AWB98_00720 BN970_01230,Mycolicibacterium conceptionense,73
WP_003418601.1,L7V0C1,unreviewed,L7V0C1_MYCL1,Translation initiation factor IF-1,infA MULP_01217,Mycobacterium liflandii (strain 128FXT),73
WP_003418601.1,A0A7I7PFK2,unreviewed,A0A7I7PFK2_9MYCO,Translation initiation factor IF-1,infA MNVI_26200,Mycobacterium noviomagense,73
WP_003418601.1,A0A1W9ZXN1,unreviewed,A0A1W9ZXN1_MYCAN,Translation initiation factor IF-1,infA BST12_10415,Mycobacterium angelicum,73
WP_003418601.1,A0A7I7Q9A3,unreviewed,A0A7I7Q9A3_9MYCO,Translation initiation factor IF-1,infA MSTO_28110,Mycobacterium stomatepiae,73
WP_003418601.1,A0A024JTE4,unreviewed,A0A024JTE4_9MYCO,Translation initiation factor IF-1,infA BN973_01446,Mycobacterium triplex,73
WP_003418601.1,A0A0F4EPC6,unreviewed,A0A0F4EPC6_9MYCO,Translation initiation factor IF-1,infA MLPM_1962,Mycobacterium lepromatosis,73
WP_003418601.1,A0A1Y0C9W8,unreviewed,A0A1Y0C9W8_9MYCO,Translation initiation factor IF-1,infA BTO20_27995,Mycobacterium dioxanotrophicus,73
WP_003418601.1,A0A1X2D613,unreviewed,A0A1X2D613_9MYCO,Translation initiation factor IF-1,infA AWC22_15295,Mycobacterium riyadhense,73
WP_003418601.1,A0A1A2ZIJ7,unreviewed,A0A1A2ZIJ7_9MYCO,Translation initiation factor IF-1,infA A5707_15495 AWC14_18175,Mycobacterium kyorinense,73
WP_003418601.1,H8IQT2,unreviewed,H8IQT2_MYCIA,Translation initiation factor IF-1,infA OCU_42690,Mycobacterium intracellulare (strain ATCC 13950 / DSM 43223 / JCM 6384 / NCTC 13025 / 3600),73
WP_003418601.1,A0A0I9TB73,unreviewed,A0A0I9TB73_9MYCO,Translation initiation factor IF-1,infA ABW16_19225,Mycobacterium heraklionense,73
WP_003418601.1,A0A8E0C329,unreviewed,A0A8E0C329_MYCTX,Translation initiation factor IF-1,infA TBAG_03825,Mycobacterium tuberculosis 94_M4241A,73
WP_003418601.1,A0A8E0DYY0,unreviewed,A0A8E0DYY0_MYCTX,Translation initiation factor IF-1,infA TBBG_03825,Mycobacterium tuberculosis 02_1987,73
WP_003418601.1,A0A7U8UNL2,unreviewed,A0A7U8UNL2_MYCTX,Translation initiation factor IF-1,infA TBDG_02961,Mycobacterium tuberculosis T92,73
WP_003418601.1,A0A8E0A8H2,unreviewed,A0A8E0A8H2_MYCTX,Translation initiation factor IF-1,infA TBGG_02683,Mycobacterium tuberculosis EAS054,73
WP_003418601.1,D5PCH6,unreviewed,D5PCH6_9MYCO,Translation initiation factor IF-1,infA HMPREF0591_3870,Mycobacterium parascrofulaceum ATCC BAA-614,73
WP_003418601.1,A0A1X0DHW1,unreviewed,A0A1X0DHW1_MYCHE,Translation initiation factor IF-1,infA BST25_15715 MHEI_11100,Mycobacterium heidelbergense,73
WP_003418601.1,A0A1Q4HN58,unreviewed,A0A1Q4HN58_9MYCO,Translation initiation factor IF-1,infA BRW65_24750,Mycobacterium paraffinicum,73
WP_003418601.1,A0A846YJ03,unreviewed,A0A846YJ03_9NOCA,Translation initiation factor IF-1,infA HGA15_12085,Nocardia flavorosea,73
WP_003418601.1,A0A5C7YGR9,unreviewed,A0A5C7YGR9_MYCME,Translation initiation factor IF-1,infA E6Q55_17880,Mycolicibacterium mageritense (Mycobacterium mageritense),73
WP_003418601.1,A0A7U8UDJ5,unreviewed,A0A7U8UDJ5_MYCTX,Translation initiation factor IF-1,infA TBJG_02226,Mycobacterium tuberculosis T17,73
WP_003418601.1,X5LU82,unreviewed,X5LU82_9MYCO,Translation initiation factor IF-1,infA B8W69_22775,Mycobacterium vulneris,73
WP_003418601.1,A0A1A2TMR9,unreviewed,A0A1A2TMR9_MYCNT,Translation initiation factor IF-1,infA A5683_19025 BST30_04275,Mycobacterium mantenii,73
WP_003418601.1,B1MGA4,unreviewed,B1MGA4_MYCA9,Translation initiation factor IF-1,infA MAB_3774c,Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus),73
WP_003418601.1,A0A0H3MRM2,unreviewed,A0A0H3MRM2_MYCLB,Translation initiation factor IF-1,infA MLBr01962,Mycobacterium leprae (strain Br4923),73
WP_003418601.1,A0A1W9Z3A9,unreviewed,A0A1W9Z3A9_MYCBA,Translation initiation factor IF-1,infA BST17_03875,Mycolicibacterium bacteremicum (Mycobacterium bacteremicum),73
WP_003418601.1,A0A1X1R8K8,unreviewed,A0A1X1R8K8_MYCBE,Translation initiation factor IF-1,infA AWB93_07380,Mycobacterium bohemicum,73
WP_003418601.1,A0A1X0I3B1,unreviewed,A0A1X0I3B1_9MYCO,Translation initiation factor IF-1,infA BST39_25525,Mycobacterium paraseoulense,73
WP_003418601.1,C3JH01,unreviewed,C3JH01_RHOER,Translation initiation factor IF-1,infA RHOER0001_4488,Rhodococcus erythropolis SK121,73
WP_003418601.1,A0A132PUM1,unreviewed,A0A132PUM1_9MYCO,Translation initiation factor IF-1,infA AFM11_00810 AWC31_33850,Mycolicibacterium wolinskyi,73
WP_003418601.1,A0A100X9N6,unreviewed,A0A100X9N6_MYCNV,Translation initiation factor IF-1,infA AU184_06905 RMCN_5677,Mycolicibacterium novocastrense (Mycobacterium novocastrense),73
WP_003418601.1,A0A7U8TTK7,unreviewed,A0A7U8TTK7_MYCTX,Translation initiation factor IF-1,infA TBLG_04115,Mycobacterium tuberculosis T46,73
WP_003418601.1,A0A7U8TUP0,unreviewed,A0A7U8TUP0_MYCTX,Translation initiation factor IF-1,infA TBNG_03113,Mycobacterium tuberculosis CPHL_A,73
WP_003418601.1,A0A7Z7IHF3,unreviewed,A0A7Z7IHF3_9MYCO,Translation initiation factor IF-1,infA MSIMFB_01026,Mycobacterium simulans,73
WP_003418601.1,A0A6N7C5C2,unreviewed,A0A6N7C5C2_9NOCA,Translation initiation factor IF-1,infA MLGJGCBP_08629,Rhodococcus sp. T7,73
WP_003418601.1,C1B036,unreviewed,C1B036_RHOOB,Translation initiation factor IF-1,infA ROP_62100,Rhodococcus opacus (strain B4),73
WP_003418601.1,A0A0H3LET3,unreviewed,A0A0H3LET3_MYCTE,Translation initiation factor IF-1,infA ERDMAN_3789,Mycobacterium tuberculosis (strain ATCC 35801 / TMC 107 / Erdman),73
WP_003418601.1,A0A7I9ZL24,unreviewed,A0A7I9ZL24_9MYCO,Translation initiation factor IF-1,infA MHIP_21570,Mycolicibacterium hippocampi,73
WP_003418601.1,A0A6N4UQS1,unreviewed,A0A6N4UQS1_9MYCO,Translation initiation factor IF-1,infA MALV_23550,Mycolicibacterium alvei,73
WP_003418601.1,A0A1D8T318,unreviewed,A0A1D8T318_9NOCA,Translation initiation factor IF-1,infA BFN03_03560,Rhodococcus sp. WMMA185,73
WP_003418601.1,A0A3S5YAF2,unreviewed,A0A3S5YAF2_RHOH1,Translation initiation factor IF-1,infA REQ_35620,Rhodococcus hoagii (strain 103S) (Rhodococcus equi),73
WP_003418601.1,V5X792,unreviewed,V5X792_MYCNE,Translation initiation factor IF-1,infA D174_07045,Mycolicibacterium neoaurum VKM Ac-1815D,73
WP_003418601.1,A0A1X0BMD1,unreviewed,A0A1X0BMD1_MYCBC,Translation initiation factor IF-1,infA BST19_22850,Mycobacterium bouchedurhonense,73
WP_003418601.1,A0A1A3JAZ1,unreviewed,A0A1A3JAZ1_9MYCO,Translation initiation factor IF-1,infA BST31_19925,Mycobacterium marseillense,73
WP_003418601.1,A0A7I9Z9I3,unreviewed,A0A7I9Z9I3_9MYCO,Translation initiation factor IF-1,infA MTIM_35330,Mycobacterium timonense,73
WP_003418601.1,I4BEY9,unreviewed,I4BEY9_MYCCN,Translation initiation factor IF-1,infA Mycch_1036,Mycobacterium chubuense (strain NBB4),73
WP_003418601.1,G8RND5,unreviewed,G8RND5_MYCRN,Translation initiation factor IF-1,infA MycrhN_0631,Mycolicibacterium rhodesiae (strain NBB3) (Mycobacterium rhodesiae),73
WP_003418601.1,A0A1Z4EDX2,unreviewed,A0A1Z4EDX2_9MYCO,Translation initiation factor IF-1,infA B2J96_20360 MSG_00981,Mycobacterium shigaense,73
WP_003418601.1,A0A285LSR2,unreviewed,A0A285LSR2_9NOCA,Translation initiation factor IF-1,infA SAMN04244553_4920,Nocardia amikacinitolerans,73
WP_003418601.1,A0A4R8J6B4,unreviewed,A0A4R8J6B4_9MYCO,Translation initiation factor IF-1,infA BCL50_1620 NIIDNTM18_11790,Mycolicibacterium litorale,73
WP_003418601.1,A0A1X0JVP0,unreviewed,A0A1X0JVP0_9MYCO,Translation initiation factor IF-1,infA BST47_07190,Mycolicibacterium tusciae,73
WP_003418601.1,A0A0U1DP82,unreviewed,A0A0U1DP82_9MYCO,Translation initiation factor IF-1,infA AWC03_19200 BN000_04438,Mycobacterium europaeum,73
WP_003418601.1,A0A1X2ALI2,unreviewed,A0A1X2ALI2_9MYCO,Translation initiation factor IF-1,infA AWB90_03230,Mycobacterium paraense,73
WP_003418601.1,A0A7V9WBX0,unreviewed,A0A7V9WBX0_9MYCO,Translation initiation factor IF-1,infA IAR57_17905,Mycobacterium canettii,73
WP_003418601.1,A0A0M2ZPD8,unreviewed,A0A0M2ZPD8_9MYCO,Translation initiation factor IF-1,infA BST23_18085,Mycolicibacterium elephantis,73
WP_003418601.1,A0A0N0KN98,unreviewed,A0A0N0KN98_9MYCO,Translation initiation factor IF-1,infA AN908_17865 AWB85_04750,Mycobacteroides immunogenum,73
WP_003418601.1,P9WKK2,reviewed,IF1_MYCTO,Translation initiation factor IF-1,infA MT3568,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),73
WP_003418601.1,P9WKK3,reviewed,IF1_MYCTU,Translation initiation factor IF-1,infA Rv3462c MCB1222.32c MTCY13E12.15c,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),73
WP_003418601.1,A0A7I9XUM9,unreviewed,A0A7I9XUM9_9MYCO,Translation initiation factor IF-1,infA MBOT_04310,Mycobacterium botniense,73
WP_003418601.1,A0A2G5PH76,unreviewed,A0A2G5PH76_9MYCO,Translation initiation factor IF-1,infA CQY22_001600,Mycolicibacterium brumae,73
WP_003418601.1,F5YXT1,unreviewed,F5YXT1_MYCSD,Translation initiation factor IF-1,infA JDM601_3285 A5710_17330 A5771_09975,Mycolicibacter sinensis (strain JDM601) (Mycobacterium sinense),73
WP_003418601.1,A0A178LRA7,unreviewed,A0A178LRA7_MYCIR,Translation initiation factor IF-1,infA A4X20_07445 AWC12_06535 FHR72_001381,Mycolicibacterium iranicum (Mycobacterium iranicum),73
WP_003418601.1,A0A1Y5LKZ1,unreviewed,A0A1Y5LKZ1_9NOCA,Translation initiation factor IF-1,infA CA951_19805,Rhodococcus sp. NCIMB 12038,73
WP_003418601.1,A0A1S1LFI2,unreviewed,A0A1S1LFI2_9MYCO,Translation initiation factor IF-1,infA BKG76_16450 EJ571_07605,Mycobacteroides franklinii,73
WP_003418601.1,A0A1H4PEG1,unreviewed,A0A1H4PEG1_9NOCA,Translation initiation factor IF-1,infA SAMN04490239_2712,Rhodococcus koreensis,73
WP_003883485.1,A0A076MIP9,unreviewed,A0A076MIP9_AMYME,30S ribosomal protein S10,rpsJ AMETH_0651,Amycolatopsis methanolica 239,101
WP_003883485.1,A0A5S9QFD5,unreviewed,A0A5S9QFD5_MYCVN,30S ribosomal protein S10,rpsJ AELLOGFF_03937,Mycolicibacterium vanbaalenii (Mycobacterium vanbaalenii),101
WP_003883485.1,A0A1X1YS85,unreviewed,A0A1X1YS85_9MYCO,30S ribosomal protein S10,rpsJ AWC16_03490,Mycolicibacter longobardus,101
WP_003883485.1,H0K394,unreviewed,H0K394_9PSEU,30S ribosomal protein S10,rpsJ SZMC14600_07616,Saccharomonospora azurea SZMC 14600,101
WP_003883485.1,A0A7I7R4B3,unreviewed,A0A7I7R4B3_9MYCO,30S ribosomal protein S10,rpsJ MMIN_10410,Mycolicibacter minnesotensis,101
WP_003883485.1,A0A542DJB8,unreviewed,A0A542DJB8_AMYCI,30S ribosomal protein S10,rpsJ FB471_2940,Amycolatopsis cihanbeyliensis,101
WP_003883485.1,A0A7X5UU07,unreviewed,A0A7X5UU07_9PSEU,30S ribosomal protein S10,rpsJ FHU38_004568,Saccharomonospora amisosensis,101
WP_003883485.1,A0A1I3NYC1,unreviewed,A0A1I3NYC1_9PSEU,30S ribosomal protein S10,rpsJ SAMN05421835_103204,Amycolatopsis sacchari,101
WP_003883485.1,A0A6H0S0J8,unreviewed,A0A6H0S0J8_9MYCO,30S ribosomal protein S10,rpsJ EXE63_09425,Mycobacterium frederiksbergense,101
WP_003883485.1,A0A1M9V1F8,unreviewed,A0A1M9V1F8_9MYCO,30S ribosomal protein S10,rpsJ SAMEA2071181_01196,Mycobacteroides abscessus subsp. abscessus,101
WP_003883485.1,K0V7V0,unreviewed,K0V7V0_MYCVA,30S ribosomal protein S10,rpsJ MVAC_07984,Mycolicibacterium vaccae ATCC 25954,101
WP_003883485.1,X5KRT2,unreviewed,X5KRT2_MYCME,30S ribosomal protein S10,rpsJ BN978_00945,Mycolicibacterium mageritense DSM 44476 = CIP 104973,101
WP_003883485.1,K0V494,unreviewed,K0V494_MYCFO,30S ribosomal protein S10,rpsJ MFORT_29189,Mycolicibacterium fortuitum subsp. fortuitum DSM 46621 = ATCC 6841 = JCM 6387,101
WP_003883485.1,A0A2U9PL74,unreviewed,A0A2U9PL74_MYCSE,30S ribosomal protein S10,rpsJ D806_014530,Mycolicibacterium smegmatis (strain MKD8) (Mycobacterium smegmatis),101
WP_003883485.1,A0A5N5UQE4,unreviewed,A0A5N5UQE4_MYCPH,30S ribosomal protein S10,rpsJ MPHL21000_23745,Mycolicibacterium phlei DSM 43239 = CCUG 21000,101
WP_003883485.1,A0A1X0GNB7,unreviewed,A0A1X0GNB7_MYCMB,30S ribosomal protein S10,rpsJ BST34_21230,Mycolicibacterium monacense DSM 44395,101
